"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WSFG"
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2020-03",,,,"11","4",,,,,,,,,,,"0.57",,,,"1.63",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2020-04",,,,"4","3",,,,,,,,,,,"0.36",,,,"0.65",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2020-05",,,,"15","8",,,,,,,,,,,"0.63",,,,"2.52",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2020-06",,,,"8","3",,,,,,,,,,,"1.55",,,,"2.23",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2020-07",,,,"8","5",,,,,,,,,,,"0.95",,,,"2.69",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2020-08",,,,"5","3",,,,,,,,,,,"0.78",,,,"1.24",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2020-09",,,,"4","3",,,,,,,,,,,"0.72",,,,"1.08",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2020-10",,,,"7","1",,,,,,,,,,,"0.21",,,,"0.57",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2020-11",,,,"4","3",,"0",,,,,,,,"0.0","1.00",,,,"1.44","0.0",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2020-12",,,,"4","4",,"4",,,,,,,,"6.0","0.53",,,,"1.40","15.5",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2021-01",,,,"8","5",,"5",,,,,,,,"10.0","0.80",,,,"1.61","15.0",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2021-02",,,,"8","6",,"6",,,,,,,,"4.0","0.30",,,,"1.15","15.1",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2021-03",,,,"8","5",,,,,,,,,,,"2.10",,,,"6.39",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2021-04",,,,"8","4",,,,,,,,,,,"1.00",,,,"2.86",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2021-05",,,,"15","8",,,,,,,,,,,"1.80",,,,"5.41",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2021-06",,,,"6","5",,,,,,,,,,,"1.65",,,,"3.69",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2021-07",,,,"6","5",,,,,,,,,,,"1.43",,,,"3.61",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2021-08",,,,"6","4",,,,,,,,,,,"3.50",,,,"6.32",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2021-09",,,,"6","4",,,,,,,,,,,"1.28",,,,"1.75",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2021-10",,,,"7","6",,,,,,,,,,,"1.70",,,,"4.37",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2021-11",,,,"1","1",,"0",,,,,,,,"0.0","0.35",,,,"0.35","0.0",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2021-12",,,,"2","2",,"1",,,,,,,,"1.0","0.40",,,,"0.50","1.0",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2022-01",,,,"2","0",,"2",,,,,,,,"1.5","0.05",,,,"0.09","2.5",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2022-02",,,,"1","0",,"0",,,,,,,,"0.0","0.05",,,,"0.05","0.0",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2022-03",,,,"6","3",,,,,,,,,,,"0.50",,,,"0.99",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2022-04",,,,"6","5",,,,,,,,,,,"0.49",,,,"1.70",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2022-05",,,,"12","8",,,,,,,,,,,"1.37",,,,"4.56",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2022-06",,,,"10","6",,,,,,,,,,,"1.37",,,,"3.60",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2022-07",,,,"11","5",,,,,,,,,,,"1.88",,,,"2.97",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2022-08",,,,"8","2",,,,,,,,,,,"0.30",,,,"0.76",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2022-09",,,,"6","3",,,,,,,,,,,"0.75",,,,"1.19",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2022-10",,,,"4","0",,"0",,,,,,,,"0.0","0.03",,,,"0.08","0.0",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2022-11",,,,"5","1",,"0",,,,,,,,"0.5","0.54",,,,"0.63","1.0",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2022-12",,,,"6","2",,"0",,,,,,,,"0.5","0.68",,,,"0.85","1.0",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2023-01",,,,"6","2",,"1",,,,,,,,"3.0","0.50",,,,"1.13","3.8",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2023-02",,,,"5","5",,"2",,,,,,,,"3.0","0.58",,,,"1.23","6.0",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2023-03",,,,"6","3",,"2",,,,,,,,"3.0","0.25",,,,"0.79","5.0",,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2023-04",,,,"5","3",,,,,,,,,,,"1.40",,,,"2.08",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2023-05",,,,"4","3",,,,,,,,,,,"0.25",,,,"0.65",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2023-06",,,,"9","5",,,,,,,,,,,"1.73",,,,"3.19",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2023-07",,,,"15","11",,,,,,,,,,,"1.53",,,,"7.32",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2023-08",,,,"9","6",,,,,,,,,,,"0.50",,,,"1.63",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2023-09",,,,"9","6",,,,,,,,,,,"0.30",,,,"1.07",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2023-10",,,,"8","3",,,,,,,,,,,"0.73",,,,"1.66",,,,,,,,,
"US1NESN0003","WESTON 0.2 ENE, NE US","41.1932212114334","-96.737362369895","390.1","2023-11",,,,"2","2",,"0",,,,,,,,"0.0","0.17",,,,"0.33","0.0",,,,,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2013-01",,"0","0","7","4",,,"0","27","9","0","0","6",,,"1.14","68","3087","1071","2.33",,"29.3","38.5","20.0",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2013-02",,"0","0","8","5",,,"0","27","8","0","0","4",,,"1.05","55","4039","952","2.58",,"29.7","36.8","22.7",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2013-03",,"0","0","8","3",,,"0","24","4","0","0","15",,,"1.06","60","4930","890","1.62",,"35.3","43.3","27.3",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2013-04",,"6","6","10","8",,,"0","5","0","11","0","25",,,"2.71","80","5363","433","6.74",,"50.8","60.7","40.8",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2013-05",,"97","91","19","12",,,"0","0","0","18","0","38",,,"1.12","87","5488","125","6.78",,"63.9","73.3","54.6",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2013-06",,"308","211","13","7",,,"0","0","0","28","1","51",,,"1.20","92","5503","15","5.23",,"71.5","80.1","62.9",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2013-07",,"556","249","9","5",,,"0","0","0","28","3","52",,,"1.60","92","5","5","3.56",,"72.8","80.9","64.8",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2013-08",,"824","267","2","0",,,"0","0","0","31","4","50",,,"0.06","97","10","5","0.09",,"73.5","82.9","64.0",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2013-09",,"994","170","6","2",,,"0","0","0","29","4","47",,,"0.29","96","42","32","0.61",,"69.6","80.5","58.7",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2013-10",,"1026","33","12","6",,,"0","4","0","10","0","25",,,"1.97","85","386","344","4.76",,"55.0","64.7","45.2",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2013-11",,"1026","0","9","5",,,"0","18","4","1","0","10",,,"0.35","71","1178","792","1.35",,"38.6","47.2","30.0",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2013-12",,"1026","0","9","3",,,"0","26","15","0","0","2",,,"1.08","62","2339","1161","1.97",,"27.6","35.7","19.4",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2014-01",,"0","0","10","4",,,"6","30","17","0","0","-13",,,"0.65","50","3665","1326","1.86",,"20.8","29.9","11.7",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2014-02",,"0","0","11","6",,,"7","26","19","0","0","-11",,,"1.02","60","4952","1287","3.78",,"19.1","28.0","10.1",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2014-03",,"0","0","6","2",,,"1","25","4","0","0","0",,,"0.97","69","5881","929","1.57",,"35.0","45.2","24.9",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2014-04",,"0","0","12","10",,,"0","5","0","9","0","28",,,"1.30","79","6238","357","5.17",,"53.1","63.2","43.1",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2014-05",,"124","123","10","7",,,"0","0","0","22","0","38",,,"1.56","87","6388","150","4.04",,"64.1","73.6","54.7",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2014-06",,"358","234","13","8",,,"0","0","0","28","0","51",,,"3.42","89","6394","6","9.94",,"72.6","80.8","64.4",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2014-07",,"519","161","12","8",,,"0","0","0","31","0","53",,,"0.76","86","4","4","2.57",,"70.1","79.3","60.9",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2014-08",,"770","250","14","8",,,"0","0","0","29","3","55",,,"2.40","91","5","0","6.40",,"73.1","81.0","65.2",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2014-09",,"852","82","8","7",,,"0","0","0","22","1","40",,,"1.43","91","105","101","4.26",,"64.4","74.6","54.1",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2014-10",,"854","3","13","9",,,"0","2","0","6","0","32",,,"2.21","81","465","360","5.85",,"53.5","62.7","44.3",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2014-11",,"854","0","8","5",,,"0","22","9","0","0","10",,,"0.71","65","1373","908","1.95",,"34.7","43.2","26.3",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2014-12",,"854","0","7","5",,,"0","24","7","0","0","8",,,"0.73","52","2376","1003","1.70",,"32.6","38.0","27.3",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2015-01",,"0","0","9","3",,,"2","30","12","0","0","-6",,,"0.53","48","3592","1216","1.12",,"25.8","33.2","18.3",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2015-02",,"0","0","9","4",,,"4","27","18","0","0","-5",,,"0.34","55","4751","1159","1.27",,"20.2","29.8","10.6",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2015-03",,"0","0","9","6",,,"1","17","5","1","0","-1",,,"0.31","73","5520","769","1.44",,"38.5","47.9","29.2",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2015-04",,"1","1","12","5",,,"0","1","0","9","0","28",,,"0.69","77","5829","308","2.02",,"54.8","64.8","44.7",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2015-05",,"113","112","14","11",,,"0","0","0","23","0","36",,,"1.53","85","5933","104","6.32",,"65.3","74.8","55.8",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2015-06",,"334","221","16","12",,,"0","0","0","29","1","52",,,"1.09","90","5942","9","5.75",,"72.0","80.0","64.1",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2015-07",,"612","277","12","8",,,"0","0","0","29","2","55",,,"1.60","91","5","5","4.54",,"73.8","81.8","65.7",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2015-08",,"840","229","10","6",,,"0","0","0","30","2","54",,,"0.49","91","7","2","2.35",,"72.6","82.0","63.2",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2015-09",,"1048","207","5","3",,,"0","0","0","28","7","44",,,"0.95","94","33","26","1.57",,"71.0","81.8","60.3",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2015-10",,"1057","9","6","3",,,"0","1","0","12","0","30",,,"0.89","81","299","266","1.55",,"56.7","67.0","46.4",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2015-11",,"1057","0","11","8",,,"0","9","0","2","0","15",,,"1.33","72","829","530","4.43",,"47.3","57.2","37.4",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2015-12",,"1057","0","13","7",,,"0","13","2","0","0","20",,,"2.81","67","1578","749","8.36",,"40.8","47.3","34.4",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2016-01",,"0","0","9","4",,,"1","27","12","0","0","-1",,,"0.24","60","2740","1162","0.89",,"27.5","35.2","19.8",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2016-02",,"0","0","7","2",,,"0","22","7","1","0","5",,,"0.64","70","3655","915","0.99",,"33.4","41.3","25.6",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2016-03",,"0","0","17","6",,,"0","9","0","1","0","17",,,"1.07","73","4190","535","3.30",,"47.7","56.5","39.0",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2016-04",,"6","6","14","9",,,"0","4","0","10","0","26",,,"0.97","80","4548","358","3.82",,"53.3","63.4","43.2",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2016-05",,"71","65","14","9",,,"0","0","0","17","0","39",,,"0.56","83","4711","162","3.15",,"61.8","71.5","52.2",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2016-06",,"371","299","6","3",,,"0","0","0","30","10","54",,,"1.43","93","4711","0","2.35",,"75.0","85.3","64.7",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2016-07",,"699","328","13","6",,,"0","0","0","29","3","51",,,"1.46","92","8","8","5.08",,"75.3","83.9","66.8",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2016-08",,"1038","339","11","4",,,"0","0","0","31","2","56",,,"2.47","93","8","0","4.95",,"75.9","83.9","67.9",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2016-09",,"1246","208","10","5",,,"0","0","0","27","2","52",,,"1.28","91","27","19","2.73",,"71.3","80.5","62.1",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2016-10",,,,"8","5",,,,,,,,,,,"0.94",,,,"2.85",,,,,,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2016-11",,,"9","7","6",,,"0","5","0","4","0","24",,,"1.05","77",,"531","3.74",,"47.6","55.7","39.5",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2016-12",,,"0","10","3",,,"2","25","10","0","0","-2",,,"0.41","58",,"1107","1.06",,"29.3","35.5","23.1",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2017-01",,"0","0","13","6",,,"1","19","9","0","0","0",,,"0.54","60",,"1016","2.15",,"32.2","39.2","25.3",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2017-02",,"0","0","7","2","1","1","0","15","4","1","0","12","1","1.0","0.18","70",,"654","0.43","1.0","41.0","50.8","31.2",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2017-03",,"0","0","13","6","1","1","0","14","2","1","0","14","1","2.7","1.94","72",,"667","3.33","2.7","43.5","51.8","35.2",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2017-04",,"17","17","12","8","0","0","0","0","0","12","0","34","0","0.0","1.53","80",,"245","5.28","0.0","57.4","66.8","48.1",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2017-05",,"83","66","17","9","0","0","0","0","0","18","0","41","0","0.0","3.57","85",,"149","8.99","0.0","62.3","71.7","52.9",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2017-06",,"339","256","11","5","0","0","0","0","0","30","3","50","0","0.0","0.32","93",,"4","1.17","0.0","73.4","83.8","63.0",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2017-07",,"718","380","10","8","0","0","0","0","0","31","11","59","0","0.0","1.95","95","0","0","4.93","0.0","77.3","86.8","67.7",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2017-08",,"918","200","10","4","0","0","0","0","0","31","1","55","0","0.0","2.27","91","1","1","3.19","0.0","71.4","80.8","62.0",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2017-09",,"1086","167","3","2","0","0","0","0","0","26","7","47","0","0.0","0.47","93","42","40","0.88","0.0","69.2","79.8","58.7",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2017-10",,"1129","43","12","8","0","0","0","2","0","16","0","28","0","0.0","0.74","83","293","251","4.35","0.0","58.3","67.0","49.5",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2017-11",,"1129","0","11","4","0","0","0","12","0","1","0","20","0","0.0","0.42","70","960","667","1.36","0.0","42.8","51.5","34.0",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2017-12",,"1129","0","8","3","8","1","3","26","10","0","0","-5","2","1.7","0.18","64","2054","1094","0.71","2.6","29.7","37.5","22.0",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2018-01",,"0","0","8","4","10","1","7","27","15","0","0","-14","3","2.1","0.40","59","3317","1264","0.98","2.3","24.2","32.7","15.7",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2018-02",,"0","0","14","4","2","0","1","21","7","0","0","-1","1","0.5","1.85","64","4224","907","4.80","0.5","32.6","41.4","23.8",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2018-03",,"0","0","14","7","0","0","0","21","0","0","0","20","0","0.0","1.22","56","5042","817","3.50","0.0","38.6","46.7","30.6",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2018-04",,"0","0","11","7","3","2","0","12","0","3","0","18","3","2.8","0.92","74","5584","542","2.77","5.2","46.3","56.4","36.2",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2018-05",,"231","231","17","6","0","0","0","0","0","31","3","50","0","0.0","0.75","96","5588","4","2.28","0.0","72.3","82.7","61.9",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2018-06",,"557","326","12","8","0","0","0","0","0","30","10","55","0","0.0","2.22","92","5588","0","5.68","0.0","75.9","85.5","66.2",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2018-07",,"861","303","10","6","0","0","0","0","0","30","6","59","0","0.0","2.41","92","1","1","7.29","0.0","74.7","82.9","66.6",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2018-08",,"1178","317","8","6","0","0","0","0","0","30","1","55","0","0.0","1.26","90","2","1","3.24","0.0","75.2","83.1","67.3",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2018-09",,"1387","209","7","3","0","0","0","0","0","25","6","48","0","0.0","2.22","92","33","31","3.62","0.0","71.1","80.6","61.7",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2018-10",,"1449","62","12","5","0","0","0","4","0","11","0","26","0","0.0","0.75","87","406","373","2.31","0.0","54.9","64.7","45.2",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2018-11",,"1449","0","13","8","3","1","0","20","6","0","0","14","3","2.6","0.83","54","1296","890","2.60","4.0","35.3","41.3","29.3",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2018-12",,"1449","0","11","6","2","1","0","23","6","0","0","13","1","1.0","2.26","58","2231","934","4.76","1.1","34.9","41.9","27.8",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2019-01",,"0","0","11","6","8","1","3","28","15","0","0","-16","5","4.5","0.78","57","3433","1202","3.08","5.9","24.9","32.4","17.5",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2019-02",,"0","0","9","5","0","0","0","26","8","0","0","8","0","0.3","0.48","56","4398","966","1.69","0.3","30.5","38.1","22.9",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2019-03",,"0","0","13","9","3","2","1","19","5","0","0","-2","1","1.4","0.97","66","5264","866","4.84","2.6","37.1","45.4","28.8",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2019-04",,"3","3","17","11","0","0","0","2","0","7","0","28","0","0.0","1.26","77","5617","353","5.61","0.0","53.3","62.4","44.3",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2019-05",,"104","101","13","10","0","0","0","0","0","21","0","41","0","0.0","1.20","87","5760","143","5.30","0.0","63.6","72.6","54.6",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2019-06",,"307","203","13","8","0","0","0","0","0","30","2","50","0","0.0","1.36","92","5767","7","5.11","0.0","71.5","80.8","62.3",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2019-07",,"703","396","8","3","0","0","0","0","0","31","14","56","0","0.0","0.53","94","0","0","1.12","0.0","77.8","87.2","68.3",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2019-08",,"950","247","11","8","0","0","0","0","0","28","0","57","0","0.0","2.11","89","0","0","7.26","0.0","73.9","82.3","65.6",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2019-09",,"1184","234","9","7","0","0","0","0","0","30","2","56","0","0.0","2.54","90","1","1","5.07","0.0","72.8","81.8","63.7",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2019-10",,"1211","27","11","7","1","1","0","2","0","6","0","27","1","1.0","2.56","89","372","370","4.99","1.0","53.9","62.7","45.2",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2019-11",,"1211","0","8","4",,,"0","18","3","0","0","6",,,"0.97","58","1217","846","2.13",,"36.8","44.7","28.9",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2019-12",,"1211","0","7","4",,,"0","26","4","0","0","13",,,"0.63","60","2137","919","1.44",,"35.3","43.7","27.0",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2020-01",,"0","0","11","6",,,"0","27","6","0","0","5",,,"1.83","57","3152","1015","5.02",,"32.3","38.8","25.7",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2020-02",,"0","0","13","9",,,"1","23","7","0","0","-3",,,"0.55","64","4120","968","2.75",,"31.6","38.7","24.6",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2020-03",,"0","0","16","12",,,"0","8","0","0","0","27",,,"0.70","68","4712","592","4.18",,"45.2","52.4","37.9",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2020-04",,"4","4","13","10","0","0","0","6","0","4","0","28","0","0.0","1.48","82","5163","450","6.13","0.0","50.1","59.6","40.6",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2020-05",,"64","60","20","11","0","0","0","0","0","16","0","33","0","0.0","1.66","85","5363","200","6.34","0.0","60.5","68.9","52.1",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2020-06",,"339","275","12","7","0","0","0","0","0","30","6","55","0","0.0","1.59","91","5363","0","5.28","0.0","74.2","84.5","63.8",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2020-07",,"721","382","11","6","0","0","0","0","0","31","9","54","0","0.0","2.13","92","0","0","4.33","0.0","77.3","86.0","68.6",,,,,
"USC00112193","DECATUR WTP, IL US","39.8288","-88.9505","194.8","2020-08",,"975","254","3","2","0","0","0","0","0","31","5","53","0","0.0","0.56","92","3","3","0.94","0.0","73.1","82.4","63.8",,,,,
