"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","MNPN","MXPN","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2021-10",,,,"5","1","0","0",,,,,,,"0","0.0","0.17",,,,,,"0.30","0.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2021-11",,,,"0","0","0","0",,,,,,,"0","0.0","0.00",,,,,,"0.00","0.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2021-12",,,,"3","0","0","0",,,,,,,"0","0.1","0.03",,,,,,"0.06","0.2",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2022-01",,,,"5","2","11","2",,,,,,,"3","3.3","0.24",,,,,,"0.45","7.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2022-02",,,,"6","3","20","4",,,,,,,"6","3.3","0.15",,,,,,"0.53","10.1",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2022-03",,,,"6","1","2","2",,,,,,,"2","2.3","0.21",,,,,,"0.35","5.2",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2022-04",,,,"2","1","0","0",,,,,,,"1","0.5","0.36",,,,,,"0.38","0.5",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2022-05",,,,"4","2","1","1",,,,,,,"2","2.0","0.29",,,,,,"0.47","2.3",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2022-06",,,,"8","2","0","0",,,,,,,"0","0.0","0.50",,,,,,"0.97","0.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2022-07",,,,"17","8","0","0",,,,,,,"0","0.0","1.39",,,,,,"3.70","0.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2022-08",,,,"19","6","0","0",,,,,,,"0","0.0","0.43",,,,,,"1.50","0.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2022-09",,,,"10","3","0","0",,,,,,,"0","0.0","0.53",,,,,,"1.04","0.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2022-10",,,,"7","2","0","0",,,,,,,"0","0.0","0.52",,,,,,"0.98","0.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2022-11",,,,"2","2","8","1",,,,,,,"3","2.5","0.22",,,,,,"0.41","2.8",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2022-12",,,,"2","0","0","0",,,,,,,"1","0.4","0.04",,,,,,"0.05","1.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2023-01",,,,"3","2","22","2",,,,,,,"2","1.9","0.29",,,,,,"0.50","4.1",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2023-02",,,,"6","2","15","4",,,,,,,"5","4.5","0.25",,,,,,"0.61","11.7",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2023-03",,,,"9","2","3","1",,,,,,,"2","2.3","0.11",,,,,,"0.43","4.4",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2023-04",,,,"7","1","0","0",,,,,,,"1","0.5","0.20",,,,,,"0.33","1.3",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2023-05",,,,"12","5","0","0",,,,,,,"0","0.0","0.94",,,,,,"2.38","0.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2023-06",,,,"16","3","0","0",,,,,,,"0","0.0","0.18",,,,,,"0.74","0.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2023-07",,,,"9","1","0","0",,,,,,,"0","0.0","0.12",,,,,,"0.31","0.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2023-08",,,,"12","4","0","0",,,,,,,"0","0.0","0.95",,,,,,"2.01","0.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2023-09",,,,"9","4","0","0",,,,,,,"0","0.0","0.36",,,,,,"1.09","0.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2023-10",,,,"6","2","0","0",,,,,,,"0","0.0","0.15",,,,,,"0.44","0.0",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2023-11",,,,"1","0","0","0",,,,,,,"1","0.7","0.06",,,,,,"0.06","0.7",,,,,,,,
"US1COSA0059","SAGUACHE 0.4 E, CO US","38.085715","-106.134386","2350.6","2023-12",,,,"7","2","15","2",,,,,,,"5","1.9","0.28",,,,,,"0.53","4.9",,,,,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2020-07",,,,"12","3","0","0",,,,,,,"0","0.0","0.58",,,,,,"1.58","0.0",,,,,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2020-08",,,,"2","2","0","0",,,,,,,"0","0.0","0.59",,,,,,"0.72","0.0",,,,,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2020-09",,,"6","4","3","0","0","0","6","0","23","0","26","0","0.0","0.68","88",,"272",,,"1.14","0.0","56.2","73.0","39.3",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2020-10",,,"0","2","1","3","1","0","24","1","17","0","3","5","5.0","0.40","77",,"574",,,"0.48","5.0","46.5","66.3","26.7",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2020-11",,,"0","2","1","0","0","0","29","0","0","0","11","0","0.6","0.45","65",,"900",,,"0.50","0.6","35.0","49.4","20.6",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2020-12",,,"0","3","3","21","3","8","31","12","0","0","-8","3","3.4","0.21","51",,"1389",,,"0.55","8.1","20.2","34.6","5.8",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2021-01",,"0","0","5","1","17","3","10","31","15","0","0","-14","2","2.0","0.10","46",,"1440",,,"0.27","5.2","18.5","33.1","3.9",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2021-02",,"0","0","3","1","7","1","4","28","10","0","0","-14","3","2.3","0.23","51",,"1178",,,"0.33","3.6","22.9","36.7","9.1",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2021-03",,"0","0","7","2","3","2","0","31","1","0","0","10","3","3.1","0.31","63",,"996",,,"0.67","7.4","32.9","47.5","18.2",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2021-04",,"0","0","3","1","2","1","0","29","0","3","0","14","5","5.0","0.37","72",,"693",,,"0.43","5.0","41.9","59.3","24.4",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2021-05",,"0","0","6","4","0","0","0","5","0","16","0","23","0","0.0","0.79","76",,"431",,,"2.07","0.0","51.1","67.1","35.1",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2021-06",,"38","38","12","3","0","0","0","0","0","24","4","34","0","0.0","0.32","93",,"118",,,"0.98","0.0","62.3","79.7","45.0",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2021-07",,"113","75","13","2","0","0","0","0","0","30","2","43","0","0.0","0.61","92","14","14",,,"1.31","0.0","67.0","83.7","50.3",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2021-08",,"128","15","14","6","0","0","0","0","0","31","0","40","0","0.0","0.57","87","74","60",,,"2.49","0.0","63.5","80.7","46.3",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2021-09",,"134","6","3","1","0","0","0","1","0","27","0","27","0","0.0","0.16","87","240","166",,,"0.26","0.0","59.7","77.5","41.8",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2021-10",,"134","0","5","1","0","0","0","21","0","2","0","18","0","0.0","0.16","70","884","643",,,"0.22","0.0","44.2","59.8","28.7",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2021-11",,"134","0","0","0","0","0","0","29","0","0","0","9","0","0.0","0.00","64","1698","815",,,"0.00","0.0","36.9","53.0","20.8",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2021-12",,"134","0","0","0","0","0","5","31","3","0","0","-5","0","0.0","0.00","59","2907","1209",,,"0.00","0.0","26.0","42.8","9.2",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2022-01",,"0","0","5","1","11","2","11","31","9","0","0","-9","3","3.0","0.24","51","4237","1330",,,"0.31","5.4","22.1","38.9","5.3",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2022-02",,"0","0","7","1","17","4","7","28","9","0","0","-24","5","2.8","0.12","50","5488","1250",,,"0.39","9.1","20.3","36.0","4.7",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2022-03",,"0","0","8","1","2","1","0","31","5","1","0","4","1","1.2","0.15","72","6456","968",,,"0.31","2.3","33.8","49.6","17.9",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2022-04",,"0","0","4","1","0","0","0","26","0","4","0","8","0","0.4","0.41","73","7137","681",,,"0.44","0.4","42.3","58.9","25.7",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2022-05",,"0","0","5","1","1","1","0","15","0","20","0","26","2","2.9","0.31","81","7525","388",,,"0.41","3.3","52.5","70.1","34.9",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2022-06",,"24","24",,,"0","0","0","0","0","28","1","35","0","0.0",,"90","7635","110",,,,"0.0","62.1","78.3","46.0",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2022-07",,"94","69","17","5","0","0","0","0","0","28","0","46","0","0.0","1.06","88","21","21",,,"3.53","0.0","66.7","81.8","51.6",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2022-08",,"105","11","15","2","0","0","0","0","0","25","0","41","0","0.0","0.21","85","92","71",,,"0.81","0.0","62.9","78.3","47.4",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2022-09",,"116","11","7","3","0","0","0","0","0","26","0","33","0","0.0","0.52","89","267","174",,,"0.81","0.0","59.6","77.2","42.0",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2022-10",,"116","0","3","2","0","0","0","19","0","1","0","19","0","0.0","0.40","72","884","617",,,"0.69","0.0","45.1","60.6","29.6",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2022-11",,"116","0","5","2","3","1","0","30","7","0","0","1","2","2.1","0.24","60","2030","1147",,,"0.42","2.1","26.8","43.0","10.6",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2022-12",,"116","0","2","0","0","0","4","31","9","0","0","-6","0","0.2","0.02","50","3312","1281",,,"0.03","0.5","23.7","37.8","9.5",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2023-01",,"0","0","5","2","15","2","7","31","14","0","0","-4","2","2.0","0.20","46","4706","1395",,,"0.43","3.4","20.0","33.9","6.1",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2023-02",,"0","0","7","2","12","2","8","28","6","0","0","-20","7","5.0","0.24","51","5929","1223",,,"0.66","10.8","21.3","37.5","5.1",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2023-03",,"0","0","9","1","1","1","0","31","3","0","0","4","2","1.8","0.11","56","7019","1090",,,"0.38","2.8","29.8","44.3","15.4",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2023-04",,"0","0","5","1","0","0","0","28","1","3","0","6","0","0.4","0.14","73","7781","762",,,"0.27","0.5","39.6","55.8","23.3",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2023-05",,"0","0","12","4","0","0","0","6","0","14","0","27","0","0.0","0.65","74","8178","396",,,"1.65","0.0","52.2","67.1","37.3",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2023-06",,"3","3","6","2","0","0","0","1","0","22","0","32","0","0.0","0.31","87","8400","222",,,"0.57","0.0","57.7","74.5","40.9",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2023-07",,"110","107","8","0","0","0","0","0","0","31","5","41","0","0.0","0.04","94","10","10",,,"0.14","0.0","68.1","86.7","49.5",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2023-08",,"141","31","10","3","0","0","0","0","0","31","0","42","0","0.0","0.42","87","31","21",,,"1.02","0.0","65.3","82.1","48.6",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2023-09",,"142","0","4","1","0","0","0","2","0","24","0","30","0","0.0","0.10","85","262","231",,,"0.20","0.0","57.3","74.6","40.0",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2023-10",,"142","0","4","1","0","0","0","18","0","10","0","9","0","0.5","0.12","75","789","527",,,"0.27","0.5","48.0","64.9","31.1",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2023-11",,"142","0","2","0","0","0","0","30","0","0","0","5","0","0.4","0.04","67","1722","933",,,"0.05","0.4","33.9","50.1","17.7",,,,,
"USC00057337","SAGUACHE, CO US","38.09208","-106.15122","2359.5","2023-12",,"142","0","6","1","15","3","1","31","5","0","0","-1","4","3.0","0.25","51","2988","1266",,,"0.45","6.6","24.2","37.9","10.4",,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2013-01",,,,"2","1","31","1",,,,,,,"6","1.0","0.14",,,,,,"0.22","1.3",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2013-02",,,,"3","1","11","0",,,,,,,"3","0.8","0.11",,,,,,"0.24","1.6",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2013-03",,,,"4","2","1","1",,,,,,,"4","3.3","0.26",,,,,,"0.41","3.7",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2013-04",,,,"7","2","2","1",,,,,,,"3","2.2","0.19",,,,,,"0.40","3.5",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2013-05",,,,"5","3",,,,,,,,,,,"0.32",,,,,,"0.67",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2013-06",,,,"1","0",,"0",,,,,,,,"0.0","0.06",,,,,,"0.06","0.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2013-07",,,,"17","9",,,,,,,,,,,"0.91",,,,,,"3.19",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2013-08",,,,"13","3",,,,,,,,,,,"0.43",,,,,,"0.98",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2013-09",,,,"11","6",,,,,,,,,,,"0.48",,,,,,"1.98",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2013-10",,,,"4","2",,"1",,,,,,,,"2.0","0.21",,,,,,"0.41","2.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2013-11",,,,"6","4","9","3",,,,,,,"12","7.5","0.62",,,,,,"1.39","13.5",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2013-12",,,,"2","1","31","1",,,,,,,"9","3.0","0.17",,,,,,"0.19","3.5",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2014-01",,,,"1","0","31","0",,,,,,,"9","0.5","0.07",,,,,,"0.07","0.5",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2014-02",,,,"3","1","24","1",,,,,,,"9","2.1","0.14",,,,,,"0.22","2.9",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2014-03",,,,"4","1","1","1",,,,,,,"1","1.5","0.12",,,,,,"0.20","2.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2014-04",,,,"6","2","2","4",,,,,,,"3","2.5","0.32",,,,,,"0.73","6.5",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2014-05",,,,"6","2",,"1",,,,,,,,"3.0","0.25",,,,,,"0.52","3.5",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2014-06",,,,"2","1",,"0",,,,,,,,"0.0","0.15",,,,,,"0.18","0.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2014-07",,,,"8","5",,,,,,,,,,,"0.62",,,,,,"1.84",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2014-08",,,,"7","2",,,,,,,,,,,"0.31",,,,,,"0.61",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2014-09",,,,"9","3",,,,,,,,,,,"0.33",,,,,,"0.81",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2014-10",,,,"3","1",,"0",,,,,,,,"0.0","0.55",,,,,,"0.58","0.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2014-11",,,,"5","1",,"1",,,,,,,,"1.0","0.16",,,,,,"0.33","1.2",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2014-12",,,,"5","0","7","2",,,,,,,"2","1.0","0.09",,,,,,"0.23","3.6",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2015-01",,,,"5","2","30","2",,,,,,,"3","1.5","0.14",,,,,,"0.34","4.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2015-02",,,,"8","1","9","3",,,,,,,"6","4.5","0.50",,,,,,"0.81","8.7",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2015-03",,,,"4","0","6","0",,,,,,,"4","0.4","0.05",,,,,,"0.14","0.5",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2015-04",,,,"3","2","1","1",,,,,,,"3","3.0","0.37",,,,,,"0.72","3.8",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2015-05",,,,"17","4",,,,,,,,,,,"1.25",,,,,,"2.16",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2015-06",,,,"9","0",,,,,,,,,,,"0.07",,,,,,"0.33",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2015-07",,,,"16","9",,,,,,,,,,,"0.55",,,,,,"2.11",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2015-08",,,,"9","4",,,,,,,,,,,"0.31",,,,,,"0.96",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2015-09",,,,"6","3",,,,,,,,,,,"0.25",,,,,,"0.74",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2015-10",,,,"7","2",,,,,,,,,,,"0.65",,,,,,"1.07",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2015-11",,,,"3","0",,"0",,,,,,,,"0.6","0.09",,,,,,"0.17","1.2",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2015-12",,,,"7","1","7","1",,,,,,,"3","2.3","0.15",,,,,,"0.34","5.3",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2016-01",,,,"4","2","31","3",,,,,,,"6","3.0","0.23",,,,,,"0.45","6.3",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2016-02",,,,"2","1","19","2",,,,,,,"6","2.0","0.10",,,,,,"0.19","3.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2016-03",,,,"1","1",,"1",,,,,,,,"5.1","0.39",,,,,,"0.39","5.1",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2016-04",,,,"7","5",,"6",,,,,,,,"7.0","0.76",,,,,,"2.00","19.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2016-05",,,,"11","4",,,,,,,,,,,"0.23",,,,,,"0.88",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2016-06",,,,"5","1",,,,,,,,,,,"0.12",,,,,,"0.21",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2016-07",,,,"6","3",,,,,,,,,,,"0.27",,,,,,"0.61",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2016-08",,,,"14","5",,,,,,,,,,,"0.52",,,,,,"1.61",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2016-09",,,,"8","1",,,,,,,,,,,"0.14",,,,,,"0.39",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2016-10",,,,"2","0",,"0",,,,,,,,"0.0","0.07",,,,,,"0.10","0.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2016-11",,,,"5","3",,"1",,,,,,,,"2.7","0.21",,,,,,"0.66","2.9",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2016-12",,,,"3","2","18","1",,,,,,,"4","3.5","0.24",,,,,,"0.52","4.2",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2017-01",,,,"6","4","30","5",,,,,,,"6","3.0","0.26",,,,,,"0.93","9.3",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2017-02",,,,"2","2","15","2",,,,,,,"6","1.5","0.14",,,,,,"0.26","3.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2017-03",,,,"3","2","0","0",,,,,,,"0","0.6","0.11",,,,,,"0.25","0.6",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2017-04",,,,"4","3",,"3",,,,,,,,"6.0","0.65",,,,,,"1.07","8.1",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2017-05",,,,"4","3",,"0",,,,,,,,"0.0","0.51",,,,,,"1.05","0.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2017-06",,,,"4","2",,"0",,,,,,,,"0.0","0.40",,,,,,"0.63","0.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2017-07",,,,"13","6",,,,,,,,,,,"0.34",,,,,,"1.37",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2017-08",,,,"13","5",,,,,,,,,,,"0.45",,,,,,"1.98",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2017-09",,,,"10","5",,,,,,,,,,,"0.95",,,,,,"1.69",,,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2017-10",,,,"2","1",,"0",,,,,,,,"0.0","0.45",,,,,,"0.47","0.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2017-11",,,,"1","0",,"1",,,,,,,,"1.0","0.06",,,,,,"0.06","1.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2017-12",,,,"1","0",,"1",,,,,,,,"1.0","0.09",,,,,,"0.09","1.0",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2018-01",,,,"0","0",,"0",,,,,,,,"0.1","0.00",,,,,,"0.00","0.1",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2018-02",,,,"3","1",,"1",,,,,,,,"1.5","0.10",,,,,,"0.22","2.2",,,,,,,,
"US1COSA0038","CENTER 1.2 NE, CO US","37.763611","-106.093333","2324.1","2018-03",,,,"2","2",,"2",,,,,,,,"3.0","0.32",,,,,,"0.42","4.0",,,,,,,,
"USS0005M16S","MEDANO PASS, CO US","37.85","-105.44","2941.0","2013-01",,"0","0","7","7","31",,"12","31","11","0","0","-18","15",,"0.30","52","5194","1408",,,"1.09",,"19.6","33.5","5.7",,,,,
"USS0005M16S","MEDANO PASS, CO US","37.85","-105.44","2941.0","2013-02",,"0","0","13","13","28",,"4","28","15","0","0","-9","27",,"0.50","45","6434","1240",,,"2.19",,"20.7","32.8","8.6",,,,,
"USS0005M16S","MEDANO PASS, CO US","37.85","-105.44","2941.0","2013-03",,"0","0","8","8","31",,"2","31","4","0","0","-9","28",,"0.90","57","7513","1079",,,"1.89",,"30.2","42.8","17.6",,,,,
"USS0005M16S","MEDANO PASS, CO US","37.85","-105.44","2941.0","2013-04",,"0","0","16","16","15",,"2","28","3","0","0","0","15",,"0.40","64","8467","953",,,"2.59",,"33.2","46.7","19.8",,,,,
"USS0005M16S","MEDANO PASS, CO US","37.85","-105.44","2941.0","2013-05",,"0","0","10","10","1",,"0","17","0","0","0","11","2",,"0.30","68","9165","698",,,"1.49",,"42.5","55.5","29.4",,,,,
