,PRCP,TAVG,TMAX,TMIN,STATE,YEAR,MONTH,CROP
1213,0.48,,,,NE,2022,September,corn
1214,0.18,,,,NE,2022,October,corn
1215,0.37,,,,NE,2022,November,corn
1216,1.31,,,,NE,2022,December,corn
1217,3.17,,,,NE,2023,January,corn
1218,0.11,,,,NE,2023,February,corn
1219,0.46,,,,NE,2023,March,corn
1220,0.18,,,,NE,2023,April,corn
1221,6.51,,,,NE,2023,May,corn
1222,2.2,,,,NE,2023,June,corn
1223,5.5,,,,NE,2023,July,corn
1224,1.19,,,,NE,2023,August,corn
1225,2.06,,,,NE,2023,September,corn
1226,2.84,,,,NE,2023,October,corn
1227,1.52,,,,NE,2023,November,corn
1228,0.78,,,,NE,2023,December,corn
1229,0.13,,,,NE,2022,March,corn
1230,0.04,,,,NE,2022,April,corn
1231,3.77,,,,NE,2022,May,corn
1232,0.54,,,,NE,2022,June,corn
1233,0.38,,,,NE,2022,August,corn
1234,1.39,,,,NE,2022,September,corn
1235,0.25,,,,NE,2022,October,corn
1236,0.29,,,,NE,2022,November,corn
1237,0.84,,,,NE,2022,December,corn
1238,0.0,,,,NE,2023,January,corn
1239,0.06,,,,NE,2023,February,corn
1240,0.67,,,,NE,2023,March,corn
1241,0.39,,,,NE,2023,April,corn
1242,6.63,,,,NE,2023,May,corn
1243,2.8,,,,NE,2023,June,corn
1244,3.68,,,,NE,2023,July,corn
1245,0.85,,,,NE,2023,August,corn
1246,2.07,,,,NE,2023,September,corn
1247,4.65,,,,NE,2023,October,corn
1248,5.35,,,,IL,2015,December,corn
1249,0.76,,,,IL,2016,January,corn
1250,0.81,,,,IL,2016,February,corn
1251,3.14,,,,IL,2016,March,corn
1252,2.52,,,,IL,2016,April,corn
1253,4.22,,,,IL,2016,May,corn
1254,5.86,,,,IL,2016,June,corn
1255,4.36,,,,IL,2016,July,corn
1256,13.59,,,,IL,2016,August,corn
1257,3.07,,,,IL,2016,September,corn
1258,1.94,,,,IL,2016,November,corn
1259,0.17,,,,NE,2013,January,corn
1260,1.09,,,,NE,2013,February,corn
1261,0.5,,,,NE,2013,March,corn
1262,2.58,,,,NE,2013,April,corn
1263,5.52,,,,NE,2013,May,corn
1264,6.0,,,,NE,2013,June,corn
1265,4.11,,,,NE,2013,July,corn
1266,2.94,,,,NE,2013,August,corn
1267,3.69,,,,NE,2013,September,corn
1268,2.48,,,,NE,2013,October,corn
1269,0.32,,,,NE,2013,November,corn
1270,0.01,,,,NE,2013,December,corn
1271,0.39,,,,NE,2014,January,corn
1272,0.57,,,,NE,2014,February,corn
1273,1.53,,,,NE,2014,March,corn
1274,1.42,,,,NE,2014,April,corn
1275,1.52,,,,NE,2014,May,corn
1276,9.97,,,,NE,2014,June,corn
1277,1.73,,,,NE,2014,July,corn
1278,2.52,,,,NE,2014,August,corn
1279,1.97,,,,NE,2014,September,corn
1280,1.33,,,,NE,2014,October,corn
1281,0.04,,,,NE,2014,November,corn
1282,1.6,,,,NE,2014,December,corn
1283,0.14,,,,NE,2015,January,corn
1284,1.33,,,,NE,2015,February,corn
1285,0.05,,,,NE,2015,March,corn
1286,3.56,,,,NE,2015,April,corn
1287,5.98,,,,NE,2015,May,corn
1288,3.92,,,,NE,2015,June,corn
1289,2.93,,,,NE,2015,July,corn
1290,4.15,,,,NE,2015,August,corn
1291,1.91,,,,NE,2015,September,corn
1292,5.19,,,,NE,2016,May,corn
1293,2.68,,,,NE,2016,September,corn
1294,1.11,,,,NE,2016,October,corn
1295,0.08,,,,NE,2017,February,corn
1296,1.74,,,,NE,2017,March,corn
1297,2.37,,,,NE,2017,April,corn
1298,3.34,,,,NE,2017,May,corn
1299,0.3,,,,NE,2017,June,corn
1300,2.0,,,,NE,2017,July,corn
1301,4.36,,,,NE,2017,August,corn
1302,3.3,,,,NE,2017,September,corn
1303,4.89,,,,NE,2017,October,corn
1304,0.22,,,,NE,2017,November,corn
1305,0.55,,,,NE,2017,December,corn
1306,1.3,,,,NE,2018,January,corn
1307,0.95,,,,NE,2018,February,corn
1308,0.46,,,,NE,2018,March,corn
1309,2.12,,,,NE,2018,April,corn
1310,7.93,,,,NE,2018,May,corn
1311,3.89,,,,NE,2018,June,corn
1312,5.46,,,,NE,2018,July,corn
1313,0.59,,,,NE,2018,August,corn
1314,2.43,,,,NE,2018,September,corn
1315,3.11,,,,NE,2018,October,corn
1316,0.89,,,,NE,2018,November,corn
1317,3.41,,,,NE,2018,December,corn
1318,0.24,,,,NE,2019,January,corn
1319,0.69,,,,NE,2019,February,corn
1320,3.39,,,,NE,2019,March,corn
1321,2.94,,,,NE,2019,April,corn
1322,8.44,,,,NE,2019,May,corn
1323,1.98,,,,NE,2019,June,corn
1324,6.85,,,,NE,2019,July,corn
1325,6.81,,,,NE,2019,August,corn
1326,0.81,,,,NE,2019,September,corn
1327,1.3,,,,NE,2019,October,corn
1328,0.96,,,,NE,2019,November,corn
1329,0.35,,,,NE,2019,December,corn
1330,1.43,,,,NE,2020,April,corn
1331,5.17,,,,NE,2020,May,corn
1332,1.63,,,,NE,2020,June,corn
1333,3.64,,,,NE,2020,July,corn
1334,1.1,,,,NE,2020,August,corn
1335,0.99,,,,NE,2020,September,corn
1336,0.27,,,,NE,2020,October,corn
1337,0.73,,,,NE,2020,November,corn
1338,0.61,,,,NE,2020,December,corn
1339,0.06,,,,NE,2021,January,corn
1340,4.29,,,,NE,2021,March,corn
1341,2.04,,,,NE,2021,April,corn
1342,3.5,,,,NE,2021,May,corn
1343,0.37,,,,NE,2021,June,corn
1344,2.61,,,,NE,2021,July,corn
1345,2.18,,,,NE,2021,August,corn
1346,4.34,,,,NE,2021,September,corn
1347,0.86,,,,NE,2021,October,corn
1348,0.31,,,,NE,2021,November,corn
1349,0.13,,,,NE,2021,December,corn
1350,4.06,,,,NE,2022,May,corn
1351,2.57,,,,NE,2022,June,corn
1352,4.72,,,,NE,2022,July,corn
1353,0.49,,,,NE,2022,August,corn
1354,2.05,,,,NE,2022,September,corn
1355,0.91,,,,NE,2022,October,corn
1356,0.18,,,,NE,2022,November,corn
1357,3.59,,,,NE,2023,July,corn
1358,1.84,,,,NE,2023,August,corn
1359,0.13,,,,IL,2017,September,corn
1360,8.52,,,,IL,2017,October,corn
1361,1.34,,,,IL,2017,November,corn
1362,,,,,IL,2017,December,corn
1363,0.98,,,,IL,2018,April,corn
1364,8.98,,,,IL,2018,June,corn
1365,3.88,,,,IL,2018,July,corn
1366,5.61,,,,IL,2018,August,corn
1367,4.31,,,,IL,2018,September,corn
1368,4.82,,,,IL,2018,October,corn
1369,1.74,,,,IL,2019,April,corn
1370,9.74,,,,IL,2019,May,corn
1371,3.72,,,,IL,2019,June,corn
1372,3.24,,,,IL,2019,July,corn
1373,4.65,,,,IL,2019,August,corn
1374,7.94,,,,IL,2019,September,corn
1375,3.37,,,,IL,2019,October,corn
1376,4.03,,,,IL,2020,April,corn
1377,5.29,,,,IL,2020,May,corn
1378,2.89,,,,IL,2020,June,corn
1379,4.24,,,,IL,2020,July,corn
1380,0.78,,,,IL,2020,August,corn
1381,5.24,,,,IL,2020,September,corn
1382,2.61,,,,IL,2020,October,corn
1383,2.56,,,,IL,2020,November,corn
1384,2.25,,,,IL,2020,December,corn
1385,1.43,,,,IL,2021,January,corn
1386,0.55,,,,IL,2021,February,corn
1387,2.06,,,,IL,2021,March,corn
1388,2.53,,,,IL,2021,April,corn
1389,4.95,,,,IL,2021,May,corn
1390,1.81,,,,IL,2021,July,corn
1391,1.95,,,,IL,2021,August,corn
1392,1.0,,,,IL,2021,September,corn
1393,5.96,,,,IL,2021,October,corn
1394,0.49,,,,IL,2021,November,corn
1395,1.95,,,,IL,2021,December,corn
1396,,,,,IL,2022,January,corn
1397,1.07,,,,IL,2022,February,corn
1398,4.09,,,,IL,2022,March,corn
1399,3.69,,,,IL,2022,April,corn
1400,3.87,,,,IL,2022,May,corn
1401,3.29,,,,IL,2022,June,corn
1402,4.7,,,,IL,2022,July,corn
1403,8.32,,,,IL,2022,August,corn
1404,3.87,,,,IL,2022,September,corn
1405,1.92,,,,IL,2022,October,corn
1406,0.44,,,,IL,2022,November,corn
1407,2.79,,,,IL,2023,March,corn
1408,3.17,,,,IL,2023,April,corn
1409,2.86,,,,IL,2023,May,corn
1410,1.79,,,,IL,2023,June,corn
1411,6.36,,,,IL,2023,July,corn
1412,3.1,,,,IL,2023,August,corn
1413,5.58,,,,IL,2023,September,corn
1414,0.75,,,,IL,2023,November,corn
1415,3.2,,,,IL,2023,December,corn
1416,0.17,,,,NE,2013,January,corn
1417,1.03,,,,NE,2013,February,corn
1418,0.3,,,,NE,2013,March,corn
1419,1.72,,,,NE,2013,April,corn
1420,5.28,,,,NE,2013,May,corn
1421,4.42,,,,NE,2013,June,corn
1422,3.33,,,,NE,2013,July,corn
1423,3.49,,,,NE,2013,August,corn
1424,3.4,,,,NE,2013,September,corn
1425,2.19,,,,NE,2013,October,corn
1426,0.4,,,,NE,2013,November,corn
1427,0.0,,,,NE,2013,December,corn
1428,0.0,,,,NE,2014,January,corn
1429,0.0,,,,NE,2014,February,corn
1430,0.0,,,,NE,2014,March,corn
1431,1.79,,,,NE,2014,April,corn
1432,0.52,,,,NE,2014,May,corn
1433,8.04,,,,NE,2014,June,corn
1434,1.87,,,,NE,2014,July,corn
1435,2.46,,,,NE,2014,August,corn
1436,3.27,,,,NE,2014,September,corn
1437,0.71,,,,NE,2014,October,corn
1438,0.95,,,,NE,2014,December,corn
1439,0.0,,,,NE,2015,January,corn
1440,0.0,,,,NE,2015,February,corn
1441,0.0,,,,NE,2015,March,corn
1442,2.63,,,,NE,2015,April,corn
1443,5.87,,,,NE,2015,May,corn
1444,3.16,,,,NE,2015,June,corn
1445,3.32,,,,NE,2015,July,corn
1446,3.52,,,,NE,2015,August,corn
1447,2.95,,,,NE,2015,September,corn
1448,1.65,,,,NE,2015,October,corn
1449,5.48,,,,NE,2016,April,corn
1450,5.0,,,,NE,2016,May,corn
1451,3.18,,,,NE,2016,June,corn
1452,5.73,,,,NE,2016,July,corn
1453,2.43,,,,NE,2017,April,corn
1454,2.92,,,,NE,2017,May,corn
1455,0.54,,,,NE,2017,June,corn
1456,2.05,,,,NE,2017,July,corn
1457,9.16,,,,NE,2017,August,corn
1458,2.76,,,,NE,2017,September,corn
1459,5.99,,,,NE,2017,October,corn
1460,0.17,,,,NE,2017,November,corn
1461,0.25,,,,NE,2017,December,corn
1462,0.21,,,,NE,2018,January,corn
1463,0.24,,,,NE,2018,February,corn
1464,0.18,,,,NE,2018,March,corn
1465,1.68,,,,NE,2018,April,corn
1466,7.33,,,,NE,2018,May,corn
1467,6.83,,,,NE,2018,June,corn
1468,4.66,,,,NE,2018,July,corn
1469,2.29,,,,NE,2018,August,corn
1470,2.52,,,,NE,2018,September,corn
1471,2.48,,,,NE,2018,October,corn
1472,0.46,,,,NE,2018,November,corn
1473,1.94,,,,NE,2018,December,corn
1474,0.0,,,,NE,2019,January,corn
1475,0.55,,,,NE,2019,February,corn
1476,2.75,,,,NE,2019,March,corn
1477,1.58,,,,NE,2019,April,corn
1478,8.02,,,,NE,2019,May,corn
1479,3.1,,,,NE,2019,June,corn
1480,5.03,,,,NE,2019,July,corn
1481,7.64,,,,NE,2019,August,corn
1482,0.77,,,,NE,2019,September,corn
1483,1.5,,,,NE,2019,October,corn
1484,0.14,,,,NE,2019,November,corn
1485,0.75,,,,NE,2019,December,corn
1486,0.04,,,,NE,2020,January,corn
1487,0.3,,,,NE,2020,February,corn
1488,2.06,,,,NE,2020,March,corn
1489,0.83,,,,NE,2020,April,corn
1490,8.1,,,,NE,2020,May,corn
1491,1.83,,,,NE,2020,June,corn
1492,5.83,,,,NE,2020,July,corn
1493,0.83,,,,NE,2020,August,corn
1494,1.05,,,,NE,2020,September,corn
1495,0.76,,,,NE,2020,October,corn
1496,0.62,,,,NE,2020,November,corn
1497,0.71,,,,NE,2020,December,corn
1498,0.56,,,,NE,2021,January,corn
1499,0.68,,,,NE,2021,February,corn
1500,3.15,,,,NE,2021,March,corn
1501,0.99,,,,NE,2021,April,corn
1502,2.47,,,,NE,2021,May,corn
1503,2.17,,,,NE,2021,June,corn
1504,2.92,,,,NE,2021,July,corn
1505,1.85,,,,NE,2021,August,corn
1506,3.41,,,,NE,2021,September,corn
1507,1.24,,,,NE,2021,October,corn
1508,0.36,,,,NE,2021,November,corn
1509,0.0,,,,NE,2021,December,corn
1510,0.04,,,,NE,2022,January,corn
1511,0.0,,,,NE,2022,February,corn
1512,0.48,,,,NE,2022,March,corn
1513,2.14,,,,NE,2022,April,corn
1514,3.33,,,,NE,2022,May,corn
1515,3.4,,,,NE,2022,June,corn
1516,3.72,,,,NE,2022,July,corn
1517,1.39,,,,NE,2022,August,corn
1518,0.68,,,,NE,2022,September,corn
1519,0.35,,,,NE,2022,October,corn
1520,0.0,,,,NE,2022,November,corn
1521,1.08,,,,NE,2022,December,corn
1522,1.91,,,,NE,2023,January,corn
1523,0.0,,,,NE,2023,February,corn
1524,0.41,,,,NE,2023,March,corn
1525,0.33,,,,NE,2023,April,corn
1526,8.33,,,,NE,2023,May,corn
1527,3.25,,,,NE,2023,June,corn
1528,5.35,,,,NE,2023,July,corn
1529,0.91,,,,NE,2023,August,corn
1530,3.8,,,,NE,2023,September,corn
1531,2.45,,,,NE,2023,October,corn
1532,1.25,,,,NE,2023,November,corn
1533,0.38,,,,NE,2023,December,corn
1534,6.36,,,,IL,2013,April,corn
1535,4.13,,,,IL,2013,May,corn
1536,3.04,,,,IL,2015,July,corn
1537,1.31,,,,NE,2019,September,corn
1538,3.35,,,,IL,2013,January,corn
1539,2.5,,,,IL,2013,February,corn
1540,1.68,,,,IL,2013,March,corn
1541,7.19,,,,IL,2013,April,corn
1542,3.27,,,,IL,2013,May,corn
1543,5.71,,,,IL,2013,June,corn
1544,1.43,,,,IL,2013,July,corn
1545,2.19,,,,IL,2013,August,corn
1546,1.41,,,,IL,2013,September,corn
1547,3.06,,,,IL,2013,October,corn
1548,2.21,,,,IL,2013,November,corn
1549,2.46,,,,IL,2014,April,corn
1550,3.78,,,,IL,2014,May,corn
1551,8.52,,,,IL,2014,June,corn
1552,3.31,,,,IL,2014,July,corn
1553,5.71,,,,IL,2014,August,corn
1554,2.87,,,,IL,2014,September,corn
1555,2.48,,,,IL,2014,October,corn
1556,0.66,,,,IL,2014,December,corn
1557,1.04,,,,IL,2015,January,corn
1558,1.33,,,,IL,2015,February,corn
1559,0.5,,,,IL,2015,March,corn
1560,3.03,,,,IL,2015,April,corn
1561,5.8,,,,IL,2015,May,corn
1562,11.22,,,,IL,2015,June,corn
1563,5.02,,,,IL,2015,July,corn
1564,2.0,,,,IL,2015,August,corn
1565,3.18,,,,IL,2015,September,corn
1566,1.5,,,,IL,2015,October,corn
1567,4.76,,,,IL,2015,November,corn
1568,3.94,,,,IL,2015,December,corn
1569,2.15,,,,IL,2016,April,corn
1570,7.34,,,,IL,2016,June,corn
1571,5.15,,,,IL,2016,July,corn
1572,9.04,,,,IL,2016,August,corn
1573,2.54,,,,IL,2016,September,corn
1574,1.98,,,,IL,2016,October,corn
1575,2.03,,,,IL,2016,November,corn
1576,5.72,,,,IL,2017,April,corn
1577,5.16,,,,IL,2017,May,corn
1578,0.1,,,,NE,2013,January,corn
1579,0.42,,,,NE,2013,February,corn
1580,,,,,NE,2013,March,corn
1581,1.65,,,,NE,2013,April,corn
1582,4.68,,,,NE,2013,May,corn
1583,2.63,,,,NE,2013,June,corn
1584,3.35,,,,NE,2013,July,corn
1585,4.47,,,,NE,2013,August,corn
1586,3.34,,,,NE,2013,September,corn
1587,1.84,,,,NE,2013,October,corn
1588,0.0,,,,NE,2013,November,corn
1589,0.0,,,,NE,2014,January,corn
1590,,,,,NE,2014,February,corn
1591,0.07,,,,NE,2014,March,corn
1592,1.72,,,,NE,2014,April,corn
1593,0.48,,,,NE,2014,May,corn
1594,2.89,,,,NE,2014,July,corn
1595,4.74,,,,NE,2014,August,corn
1596,2.17,,,,NE,2014,September,corn
1597,1.2,,,,NE,2014,October,corn
1598,0.0,,,,NE,2014,November,corn
1599,0.5,,,,NE,2014,December,corn
1600,0.0,,,,NE,2015,February,corn
1601,0.0,,,,NE,2015,March,corn
1602,2.4,,,,NE,2015,April,corn
1603,3.08,,,,NE,2015,May,corn
1604,4.31,,,,NE,2015,June,corn
1605,3.41,,,,NE,2015,July,corn
1606,1.83,,,,NE,2015,August,corn
1607,2.68,,,,NE,2015,September,corn
1608,1.51,,,,NE,2015,October,corn
1609,2.47,,,,NE,2015,November,corn
1610,,,,,NE,2015,December,corn
1611,0.0,,,,NE,2016,January,corn
1612,0.04,,,,NE,2016,February,corn
1613,0.15,,,,NE,2016,March,corn
1614,6.26,,,,NE,2016,April,corn
1615,6.85,,,,NE,2016,May,corn
1616,5.69,,,,NE,2016,July,corn
1617,2.04,,,,NE,2016,August,corn
1618,1.69,,,,NE,2016,September,corn
1619,0.12,,,,NE,2017,January,corn
1620,0.0,,,,NE,2017,February,corn
1621,2.9,,,,NE,2017,March,corn
1622,3.45,,,,NE,2017,May,corn
1623,0.5,,,,NE,2017,June,corn
1624,2.4,,,,NE,2017,July,corn
1625,9.48,,,,NE,2017,August,corn
1626,3.28,,,,NE,2017,September,corn
1627,4.46,,,,NE,2017,October,corn
1628,0.53,,,,NE,2017,November,corn
1629,0.31,,,,NE,2017,December,corn
1630,1.34,,,,NE,2018,January,corn
1631,0.95,,,,NE,2018,February,corn
1632,1.56,,,,NE,2018,March,corn
1633,0.94,,,,NE,2018,April,corn
1634,6.0,,,,NE,2018,May,corn
1635,3.42,,,,NE,2018,June,corn
1636,1.46,,,,NE,2018,August,corn
1637,1.33,,,,NE,2018,September,corn
1638,2.26,,,,NE,2018,October,corn
1639,0.57,,,,NE,2018,November,corn
1640,1.88,,,,NE,2018,December,corn
1641,0.34,,,,NE,2019,January,corn
1642,0.53,,,,NE,2019,February,corn
1643,3.28,,,,NE,2019,March,corn
1644,1.99,,,,NE,2019,April,corn
1645,7.39,,,,NE,2019,May,corn
1646,4.84,,,,NE,2019,June,corn
1647,8.75,,,,NE,2019,July,corn
1648,10.45,,,,NE,2019,August,corn
1649,0.87,,,,NE,2019,September,corn
1650,0.97,,,,NE,2019,October,corn
1651,0.56,,,,NE,2019,November,corn
1652,1.9,,,,NE,2019,December,corn
1653,0.26,,,,NE,2020,January,corn
1654,0.09,,,,NE,2020,February,corn
1655,2.8,,,,NE,2020,March,corn
1656,0.75,,,,NE,2020,April,corn
1657,4.75,,,,NE,2020,May,corn
1658,1.77,,,,NE,2020,June,corn
1659,6.92,,,,NE,2020,July,corn
1660,0.5,,,,NE,2020,August,corn
1661,0.72,,,,NE,2020,September,corn
1662,0.64,,,,NE,2020,October,corn
1663,0.8,,,,NE,2020,November,corn
1664,0.93,,,,NE,2021,January,corn
1665,0.76,,,,NE,2021,February,corn
1666,4.06,,,,NE,2021,March,corn
1667,1.27,,,,NE,2021,April,corn
1668,3.43,,,,NE,2021,May,corn
1669,0.03,,,,NE,2021,June,corn
1670,3.54,,,,NE,2021,July,corn
1671,2.11,,,,NE,2021,August,corn
1672,2.5,,,,NE,2021,September,corn
1673,1.02,,,,NE,2021,October,corn
1674,0.32,,,,NE,2021,November,corn
1675,0.11,,,,NE,2021,December,corn
1676,0.02,,,,NE,2022,January,corn
1677,0.0,,,,NE,2022,February,corn
1678,0.39,,,,NE,2022,March,corn
1679,2.18,,,,NE,2022,May,corn
1680,1.85,,,,NE,2022,June,corn
1681,7.54,,,,NE,2022,July,corn
1682,0.23,,,,NE,2022,August,corn
1683,1.61,,,,NE,2022,September,corn
1684,0.03,,,,NE,2022,November,corn
1685,3.87,,,,IL,2013,January,corn
1686,3.02,,,,IL,2013,February,corn
1687,1.62,,,,IL,2013,March,corn
1688,6.39,,,,IL,2013,April,corn
1689,1.49,,,,NE,2013,June,corn
1690,1.76,,,,NE,2013,July,corn
1691,3.22,,,,NE,2013,August,corn
1692,3.07,,,,IL,2013,January,corn
1693,2.18,,,,IL,2013,February,corn
1694,1.88,,,,IL,2013,March,corn
1695,8.06,,,,IL,2013,April,corn
1696,3.2,,,,IL,2013,May,corn
1697,7.91,,,,IL,2013,June,corn
1698,1.35,,,,IL,2013,July,corn
1699,1.91,,,,IL,2013,August,corn
1700,2.13,,,,IL,2013,October,corn
1701,2.61,,,,IL,2013,November,corn
1702,1.38,,,,IL,2013,December,corn
1703,1.97,,,,IL,2014,January,corn
1704,1.86,,,,IL,2014,February,corn
1705,0.8,,,,IL,2014,March,corn
1706,2.67,,,,IL,2014,April,corn
1707,11.83,,,,IL,2014,June,corn
1708,3.94,,,,IL,2014,July,corn
1709,3.95,,,,IL,2014,August,corn
1710,3.94,,,,IL,2014,September,corn
1711,2.07,,,,IL,2014,October,corn
1712,1.8,,,,IL,2014,November,corn
1713,0.69,,,,IL,2014,December,corn
1714,0.84,,,,IL,2015,January,corn
1715,1.21,,,,IL,2015,February,corn
1716,0.95,,,,IL,2015,March,corn
1717,2.72,,,,IL,2015,April,corn
1718,5.57,,,,IL,2015,May,corn
1719,4.42,,,,IL,2015,July,corn
1720,2.93,,,,IL,2015,August,corn
1721,6.72,,,,IL,2015,September,corn
1722,1.63,,,,IL,2015,October,corn
1723,4.56,,,,IL,2015,November,corn
1724,4.96,,,,IL,2015,December,corn
1725,0.82,,,,IL,2016,January,corn
1726,0.64,,,,IL,2016,February,corn
1727,2.76,,,,IL,2016,March,corn
1728,2.29,,,,IL,2016,April,corn
1729,3.7,,,,IL,2016,May,corn
1730,4.48,,,,IL,2016,July,corn
1731,13.22,,,,IL,2016,August,corn
1732,3.2,,,,IL,2016,September,corn
1733,2.61,,,,IL,2016,October,corn
1734,1.81,,,,IL,2016,November,corn
1735,1.34,,,,IL,2016,December,corn
1736,1.53,,,,IL,2017,February,corn
1737,3.2,,,,IL,2017,March,corn
1738,5.94,,,,IL,2017,April,corn
1739,5.08,,,,IL,2017,May,corn
1740,3.42,,,,IL,2017,June,corn
1741,7.83,,,,IL,2017,July,corn
1742,1.21,,,,IL,2017,August,corn
1743,0.26,,,,IL,2017,September,corn
1744,6.3,,,,IL,2017,October,corn
1745,1.26,,,,IL,2017,November,corn
1746,2.91,,,,IL,2013,January,corn
1747,,,,,IL,2013,February,corn
1748,8.43,,,,IL,2013,April,corn
1749,2.58,,,,IL,2013,May,corn
1750,6.27,,,,IL,2013,June,corn
1751,1.17,,,,IL,2013,July,corn
1752,2.0,,,,IL,2013,August,corn
1753,1.55,,,,IL,2013,September,corn
1754,2.45,,,,IL,2013,October,corn
1755,1.88,,,,IL,2013,November,corn
1756,,,,,IL,2013,December,corn
1757,,,,,IL,2014,January,corn
1758,,,,,IL,2014,February,corn
1759,3.06,,,,IL,2014,April,corn
1760,2.87,,,,IL,2014,May,corn
1761,10.41,,,,IL,2014,June,corn
1762,4.4,,,,IL,2014,July,corn
1763,2.8,,,,IL,2014,August,corn
1764,2.69,,,,IL,2014,September,corn
1765,2.22,,,,IL,2014,October,corn
1766,1.14,,,,IL,2014,November,corn
1767,2.32,,,,IL,2015,April,corn
1768,6.59,,,,IL,2015,May,corn
1769,8.4,,,,IL,2015,June,corn
1770,4.41,,,,IL,2015,July,corn
1771,5.17,,,,IL,2015,August,corn
1772,5.27,,,,IL,2015,September,corn
1773,2.04,,,,IL,2015,October,corn
1774,4.89,,,,IL,2015,November,corn
1775,2.14,,,,IL,2016,April,corn
1776,4.91,,,,IL,2016,May,corn
1777,5.93,,,,IL,2016,July,corn
1778,9.31,,,,IL,2016,August,corn
1779,2.75,,,,IL,2016,September,corn
1780,2.61,,,,IL,2016,October,corn
1781,3.15,,,,IL,2016,November,corn
1782,2.22,,,,IL,2017,January,corn
1783,0.76,,,,IL,2017,February,corn
1784,5.67,,,,IL,2017,April,corn
1785,6.77,,,,IL,2017,May,corn
1786,3.56,,,,IL,2017,June,corn
1787,9.45,,,,IL,2017,July,corn
1788,1.37,,,,IL,2017,August,corn
1789,0.38,,,,IL,2017,September,corn
1790,5.49,,,,IL,2017,October,corn
1791,1.38,,,,IL,2017,November,corn
1792,,,,,IL,2018,February,corn
1793,6.72,,,,IL,2018,May,corn
1794,9.84,,,,IL,2018,June,corn
1795,3.53,,,,IL,2018,July,corn
1796,6.15,,,,IL,2018,August,corn
1797,5.81,,,,IL,2018,September,corn
1798,1.62,,,,IL,2018,November,corn
1799,5.13,,,,IL,2019,June,corn
1800,2.69,,,,IL,2019,July,corn
1801,3.81,,,,IL,2019,August,corn
1802,9.44,,,,IL,2019,September,corn
1803,1.35,,,,IL,2019,November,corn
1804,6.65,,,,IL,2020,May,corn
1805,3.89,,,,IL,2020,June,corn
1806,2.44,,,,IL,2020,July,corn
1807,0.71,,,,IL,2020,August,corn
1808,6.85,,,,IL,2020,September,corn
1809,2.56,,,,IL,2020,November,corn
1810,3.9,,,,IL,2021,May,corn
1811,2.31,,,,IL,2021,June,corn
1812,2.07,,,,IL,2021,July,corn
1813,1.15,,,,IL,2021,September,corn
1814,0.55,,,,IL,2021,November,corn
1815,5.46,,,,IL,2022,April,corn
1816,3.59,,,,IL,2022,May,corn
1817,4.09,,,,IL,2022,June,corn
1818,6.2,,,,IL,2022,July,corn
1819,8.7,,,,IL,2022,August,corn
1820,1.34,,,,IL,2022,November,corn
1821,,,,,IL,2022,December,corn
1822,2.32,,,,IL,2023,May,corn
1823,1.98,,,,IL,2023,June,corn
1824,3.24,,,,IL,2023,August,corn
1825,3.57,,,,IL,2023,September,corn
1826,0.65,,,,IL,2023,November,corn
1827,1.89,,,,NE,2013,April,corn
1828,6.09,,,,NE,2013,May,corn
1829,3.1,,,,NE,2013,June,corn
1830,2.7,,,,NE,2013,July,corn
1831,4.0,,,,NE,2013,August,corn
1832,3.07,,,,NE,2013,September,corn
1833,2.11,,,,NE,2013,October,corn
1834,1.0,,,,NE,2014,May,corn
1835,9.0,,,,NE,2014,June,corn
1836,1.92,,,,NE,2014,July,corn
1837,2.07,,,,NE,2014,August,corn
1838,3.89,,,,NE,2014,September,corn
1839,0.84,,,,NE,2014,October,corn
1840,1.9,,,,NE,2015,April,corn
1841,4.97,,,,NE,2015,May,corn
1842,4.02,,,,NE,2015,June,corn
1843,3.45,,,,NE,2015,July,corn
1844,5.13,,,,NE,2015,August,corn
1845,3.1,,,,NE,2015,September,corn
1846,1.49,,,,NE,2015,October,corn
1847,4.68,,,,NE,2016,July,corn
1848,3.89,,,,NE,2017,May,corn
1849,1.39,,,,NE,2017,June,corn
1850,2.9,,,,NE,2017,July,corn
1851,7.21,,,,NE,2017,August,corn
1852,2.44,,,,NE,2017,September,corn
1853,7.17,,,,NE,2018,May,corn
1854,4.78,,,,NE,2018,June,corn
1855,3.92,,,,NE,2018,July,corn
1856,1.98,,,,NE,2018,August,corn
1857,3.77,,,,NE,2018,September,corn
1858,2.93,,,,NE,2018,October,corn
1859,8.31,,,,NE,2019,May,corn
1860,2.35,,,,NE,2019,June,corn
1861,4.98,,,,NE,2019,July,corn
1862,9.34,,,,NE,2019,August,corn
1863,0.75,,,,NE,2019,September,corn
1864,7.01,,,,NE,2020,May,corn
1865,2.26,,,,NE,2020,June,corn
1866,3.54,,,,NE,2020,July,corn
1867,0.8,,,,NE,2020,August,corn
1868,1.19,,,,NE,2020,September,corn
1869,0.66,,,,NE,2021,June,corn
1870,2.07,,,,NE,2021,August,corn
1871,3.56,,,,NE,2022,May,corn
1872,5.0,,,,NE,2022,July,corn
1873,8.27,,,,NE,2023,May,corn
1874,3.16,,,,NE,2023,June,corn
1875,4.5,,,,NE,2023,July,corn
1876,0.8,,,,NE,2023,August,corn
1877,7.8,,,,NE,2017,August,corn
1878,3.0,,,,NE,2017,September,corn
