,PRCP,TAVG,TMAX,TMIN,STATE,YEAR,MONTH,CROP
3386,5.04,,,,CO,2015,May,barley
3387,1.44,,,,CO,2015,June,barley
3388,3.54,,,,CO,2015,July,barley
3389,1.62,,,,CO,2015,August,barley
3390,0.5,,,,CO,2015,September,barley
3391,1.0,,,,CO,2015,October,barley
3392,0.0,,,,CO,2015,November,barley
3393,1.15,,,,CO,2013,January,barley
3394,2.06,,,,CO,2013,February,barley
3395,2.02,,,,CO,2013,April,barley
3396,1.8,,,,CO,2013,May,barley
3397,0.08,,,,CO,2013,June,barley
3398,1.2,,,,CO,2013,July,barley
3399,0.89,,,,CO,2013,August,barley
3400,3.76,,,,CO,2013,September,barley
3401,1.12,,,,CO,2013,October,barley
3402,2.06,,,,CO,2013,November,barley
3403,0.7,,,,CO,2013,December,barley
3404,2.56,,,,CO,2014,January,barley
3405,3.63,,,,CO,2014,February,barley
3406,0.9,,,,CO,2014,March,barley
3407,1.8,,,,CO,2014,April,barley
3408,0.99,,,,CO,2014,May,barley
3409,0.1,,,,CO,2014,June,barley
3410,1.47,,,,CO,2014,July,barley
3411,0.51,,,,CO,2014,October,barley
3412,2.82,,,,CO,2014,November,barley
3413,3.21,,,,CO,2014,December,barley
3414,0.21,,,,CO,2015,January,barley
3415,0.68,,,,CO,2015,February,barley
3416,0.81,,,,CO,2015,March,barley
3417,1.62,,,,CO,2015,April,barley
3418,4.59,,,,CO,2015,May,barley
3419,1.09,,,,CO,2015,June,barley
3420,1.44,,,,CO,2015,July,barley
3421,1.55,,,,CO,2015,August,barley
3422,0.49,,,,CO,2015,September,barley
3423,1.8,,,,CO,2015,October,barley
3424,1.07,,,,CO,2015,November,barley
3425,3.35,,,,CO,2015,December,barley
3426,6.77,,,,CO,2016,January,barley
3427,0.97,,,,CO,2016,March,barley
3428,2.57,,,,CO,2016,April,barley
3429,2.04,,,,CO,2016,May,barley
3430,0.46,,,,CO,2016,June,barley
3431,0.58,,,,CO,2016,July,barley
3432,2.19,,,,CO,2016,August,barley
3433,0.72,,,,CO,2016,September,barley
3434,0.94,,,,CO,2016,November,barley
3435,2.39,,,,CO,2016,December,barley
3436,5.71,,,,CO,2017,January,barley
3437,1.71,,,,CO,2017,February,barley
3438,0.93,,,,CO,2017,March,barley
3439,1.59,,,,CO,2017,April,barley
3440,1.67,,,,CO,2017,May,barley
3441,0.0,,,,CO,2017,June,barley
3442,3.3,,,,CO,2017,July,barley
3443,1.29,,,,CO,2017,August,barley
3444,0.74,,,,CO,2017,September,barley
3445,0.98,,,,CO,2017,October,barley
3446,1.21,,,,CO,2017,November,barley
3447,0.48,,,,CO,2017,December,barley
3448,1.38,,,,CO,2018,January,barley
3449,2.52,,,,CO,2018,February,barley
3450,0.43,,,,CO,2018,March,barley
3451,1.62,,,,CO,2018,April,barley
3452,0.62,,,,CO,2018,May,barley
3453,0.82,,,,CO,2018,June,barley
3454,0.96,,,,CO,2018,July,barley
3455,1.43,,,,CO,2018,August,barley
3456,0.84,,,,CO,2018,September,barley
3457,1.18,,,,CO,2018,October,barley
3458,1.18,,,,CO,2018,November,barley
3459,1.04,,,,CO,2018,December,barley
3460,2.39,,,,CO,2019,January,barley
3461,2.27,,,,CO,2019,February,barley
3462,2.92,,,,CO,2019,March,barley
3463,1.76,,,,CO,2019,April,barley
3464,3.35,,,,CO,2019,May,barley
3465,1.86,,,,CO,2019,November,barley
3466,2.05,,,,CO,2019,December,barley
3467,1.25,,,,CO,2020,January,barley
3468,2.24,,,,CO,2020,February,barley
3469,1.2,,,,CO,2020,March,barley
3470,1.23,,,,CO,2020,April,barley
3471,0.81,,,,CO,2020,May,barley
3472,1.38,,,,CO,2020,June,barley
3473,0.94,,,,CO,2020,July,barley
3474,0.43,,,,CO,2020,August,barley
3475,0.92,,,,CO,2020,September,barley
3476,0.46,,,,CO,2020,October,barley
3477,1.51,,,,CO,2020,November,barley
3478,0.58,,,,CO,2021,January,barley
3479,0.83,,,,CO,2021,October,barley
3480,0.31,,,,CO,2021,November,barley
3481,2.34,,,,CO,2021,December,barley
3482,1.11,,,,CO,2022,January,barley
3483,0.89,,,,CO,2022,February,barley
3484,1.57,,,,CO,2022,March,barley
3485,1.36,,,,CO,2022,June,barley
3486,2.92,,,,CO,2022,July,barley
3487,3.29,,,,CO,2022,August,barley
3488,0.36,,,,CO,2022,October,barley
3489,0.64,,,,CO,2022,November,barley
3490,1.59,,,,CO,2022,December,barley
3491,1.51,,,,CO,2023,January,barley
3492,0.78,,,,CO,2023,February,barley
3493,2.46,,,,CO,2023,March,barley
3494,1.38,,,,CO,2023,April,barley
3495,0.13,,,,CO,2014,April,barley
3496,0.52,,,,CO,2014,May,barley
3497,1.63,,,,CO,2014,September,barley
3498,0.43,,,,CO,2014,October,barley
3499,0.3,,,,CO,2014,November,barley
3500,0.35,,,,CO,2015,January,barley
3501,0.13,,,,CO,2015,February,barley
3502,,28.5,33.8,23.3,WA,2013,January,barley
3503,,38.3,45.8,30.7,WA,2013,February,barley
3504,,44.6,55.3,34.0,WA,2013,March,barley
3505,,47.9,59.7,36.1,WA,2013,April,barley
3506,,34.1,39.3,28.8,WA,2014,January,barley
3507,,31.7,38.0,25.4,WA,2014,February,barley
3508,,43.9,53.7,34.1,WA,2014,March,barley
3509,,50.0,61.7,38.3,WA,2014,April,barley
3510,,60.0,74.1,45.9,WA,2014,May,barley
3511,,64.9,79.0,50.8,WA,2014,June,barley
3512,,79.0,95.3,62.7,WA,2014,July,barley
3513,,75.3,90.3,60.3,WA,2014,August,barley
3514,,66.7,80.8,52.6,WA,2014,September,barley
3515,,57.2,68.6,45.9,WA,2014,October,barley
3516,,37.8,46.4,29.3,WA,2014,November,barley
3517,,36.3,42.0,30.6,WA,2014,December,barley
3518,,35.4,40.5,30.3,WA,2015,January,barley
3519,,43.4,51.8,35.0,WA,2015,February,barley
3520,,49.4,59.7,39.0,WA,2015,March,barley
3521,,50.2,63.3,37.1,WA,2015,April,barley
3522,,62.4,76.5,48.4,WA,2015,May,barley
3523,,73.3,89.1,57.4,WA,2015,June,barley
3524,,76.1,91.6,60.7,WA,2015,July,barley
3525,,73.6,89.1,58.1,WA,2015,August,barley
3526,,61.7,74.9,48.5,WA,2015,September,barley
3527,,57.9,69.5,46.3,WA,2015,October,barley
3528,,37.1,44.5,29.7,WA,2015,November,barley
3529,,33.6,38.6,28.6,WA,2015,December,barley
3530,,34.4,39.6,29.3,WA,2016,January,barley
3531,,42.9,50.7,35.1,WA,2016,February,barley
3532,,45.4,54.4,36.4,WA,2016,March,barley
3533,,56.0,68.2,43.8,WA,2016,April,barley
3534,,59.8,71.5,48.0,WA,2016,May,barley
3535,,66.3,80.8,51.7,WA,2016,June,barley
3536,,70.5,84.5,56.5,WA,2016,July,barley
3537,,72.6,88.1,57.2,WA,2016,August,barley
3538,,61.5,74.4,48.6,WA,2016,September,barley
3539,,52.1,59.8,44.5,WA,2016,October,barley
3540,,47.3,54.5,40.1,WA,2016,November,barley
3541,,25.8,32.1,19.5,WA,2016,December,barley
3542,,23.5,28.7,18.3,WA,2017,January,barley
3543,,33.1,40.2,26.1,WA,2017,February,barley
3544,,43.9,51.2,36.5,WA,2017,March,barley
3545,,48.6,58.6,38.6,WA,2017,April,barley
3546,,57.8,70.7,45.0,WA,2017,May,barley
3547,,65.4,79.5,51.2,WA,2017,June,barley
3548,,76.0,92.7,59.3,WA,2017,July,barley
3549,,37.5,43.1,31.9,WA,2018,January,barley
3550,,34.5,41.8,27.2,WA,2018,February,barley
3551,,42.9,52.4,33.3,WA,2018,March,barley
3552,,49.5,59.7,39.2,WA,2018,April,barley
3553,,62.9,74.7,51.1,WA,2018,May,barley
3554,,63.6,76.9,50.4,WA,2018,June,barley
3555,,74.7,91.0,58.4,WA,2018,July,barley
3556,,72.5,86.9,58.1,WA,2018,August,barley
3557,,61.5,74.9,48.1,WA,2018,September,barley
3558,,50.8,62.3,39.4,WA,2018,October,barley
3559,,39.1,47.1,31.1,WA,2018,November,barley
3560,,34.7,39.9,29.4,WA,2018,December,barley
3561,,34.4,39.6,29.1,WA,2019,January,barley
3562,,24.9,31.9,17.9,WA,2019,February,barley
3563,,36.0,44.9,27.1,WA,2019,March,barley
3564,,50.4,60.0,40.9,WA,2019,April,barley
3565,,60.3,72.2,48.3,WA,2019,May,barley
3566,,65.6,79.4,51.8,WA,2019,June,barley
3567,,71.3,86.0,56.6,WA,2019,July,barley
3568,,73.8,88.7,58.9,WA,2019,August,barley
3569,,62.1,73.1,51.2,WA,2019,September,barley
3570,,45.9,56.2,35.5,WA,2019,October,barley
3571,,39.1,47.1,31.1,WA,2019,November,barley
3572,,35.6,40.4,30.8,WA,2019,December,barley
3573,,38.2,43.9,32.6,WA,2020,January,barley
3574,,38.4,46.7,30.1,WA,2020,February,barley
3575,,41.4,51.5,31.2,WA,2020,March,barley
3576,,49.6,62.2,37.0,WA,2020,April,barley
3577,,57.9,69.5,46.3,WA,2020,May,barley
3578,,63.3,75.3,51.3,WA,2020,June,barley
3579,,72.5,88.1,56.9,WA,2020,July,barley
3580,,73.0,88.6,57.4,WA,2020,August,barley
3581,,66.7,80.8,52.6,WA,2020,September,barley
3582,,51.5,62.7,40.4,WA,2020,October,barley
3583,,40.9,48.1,33.7,WA,2020,November,barley
3584,,34.1,39.6,28.6,WA,2020,December,barley
3585,,37.4,42.5,32.3,WA,2021,January,barley
3586,,32.2,38.5,25.9,WA,2021,February,barley
3587,,44.1,55.1,33.1,WA,2021,March,barley
3588,,50.9,63.4,38.4,WA,2021,April,barley
3589,,57.5,71.5,43.5,WA,2021,May,barley
3590,,72.8,87.3,58.2,WA,2021,June,barley
3591,,78.7,94.7,62.7,WA,2021,July,barley
3592,,72.4,85.9,58.8,WA,2021,August,barley
3593,,63.9,77.2,50.6,WA,2021,September,barley
3594,,51.8,62.3,41.4,WA,2021,October,barley
3595,,43.1,49.6,36.6,WA,2021,November,barley
3596,,31.4,36.1,26.6,WA,2021,December,barley
3597,,31.2,36.0,26.5,WA,2022,January,barley
3598,,35.6,44.0,27.2,WA,2022,February,barley
3599,,44.7,53.7,35.6,WA,2022,March,barley
3600,,44.1,53.8,34.4,WA,2022,April,barley
3601,,52.7,63.4,42.0,WA,2022,May,barley
3602,,63.4,74.8,51.9,WA,2022,June,barley
3603,,76.0,92.4,59.6,WA,2022,July,barley
3604,,78.0,94.4,61.6,WA,2022,August,barley
3605,,67.6,81.9,53.3,WA,2022,September,barley
3606,,58.0,70.9,45.0,WA,2022,October,barley
3607,,32.1,39.6,24.5,WA,2022,November,barley
3608,,26.5,30.9,22.1,WA,2022,December,barley
3609,,36.0,41.9,30.1,WA,2023,January,barley
3610,,36.0,44.6,27.4,WA,2023,February,barley
3611,,40.8,49.7,32.0,WA,2023,March,barley
3612,,47.9,58.6,37.3,WA,2023,April,barley
3613,,63.9,76.8,51.0,WA,2023,May,barley
3614,,67.4,82.1,52.8,WA,2023,June,barley
3615,,75.2,91.9,58.6,WA,2023,July,barley
3616,,74.0,87.6,60.5,WA,2023,August,barley
3617,,63.9,76.3,51.5,WA,2023,September,barley
3618,,53.3,63.8,42.7,WA,2023,October,barley
3619,,39.0,45.4,32.5,WA,2023,November,barley
3620,,37.8,42.8,32.8,WA,2023,December,barley
3621,1.16,,,,CO,2014,August,barley
3622,1.26,,,,CO,2014,September,barley
3623,0.53,,,,CO,2014,October,barley
3624,0.5,,,,CO,2014,November,barley
3625,0.83,,,,CO,2014,December,barley
3626,0.65,,,,CO,2015,January,barley
3627,2.93,,,,CO,2015,May,barley
3628,1.53,,,,CO,2015,June,barley
3629,2.72,,,,CO,2015,July,barley
3630,1.09,,,,CO,2015,August,barley
3631,1.15,,,,CO,2015,October,barley
3632,0.29,,,,CO,2015,November,barley
3633,0.18,,,,CO,2016,January,barley
3634,0.37,,,,CO,2016,February,barley
3635,0.06,,,,CO,2016,October,barley
3636,0.3,,,,CO,2018,February,barley
3637,0.02,,,,CO,2018,March,barley
3638,0.2,,,,CO,2018,April,barley
3639,0.54,,,,CO,2018,September,barley
3640,0.29,,,,CO,2018,December,barley
3641,0.61,,,,CO,2019,January,barley
3642,0.52,,,,CO,2019,February,barley
3643,1.39,,,,CO,2019,April,barley
3644,1.07,,,,CO,2019,May,barley
3645,0.63,,,,CO,2019,June,barley
3646,1.61,,,,CO,2019,July,barley
3647,1.05,,,,CO,2019,August,barley
3648,0.39,,,,CO,2019,September,barley
3649,0.32,,,,CO,2019,October,barley
3650,0.64,,,,CO,2019,November,barley
3651,0.75,,,,CO,2019,December,barley
3652,0.09,,,,CO,2020,January,barley
3653,0.11,,,,CO,2020,February,barley
3654,0.25,,,,CO,2020,March,barley
3655,0.23,,,,CO,2020,April,barley
3656,0.27,,,,CO,2020,May,barley
3657,0.34,,,,CO,2020,June,barley
3658,1.32,,,,CO,2020,July,barley
3659,0.62,,,,CO,2020,August,barley
3660,1.33,,,,CO,2020,September,barley
3661,0.51,,,,CO,2020,October,barley
3662,0.47,,,,CO,2020,November,barley
3663,0.63,,,,CO,2020,December,barley
3664,0.3,,,,CO,2021,January,barley
3665,0.39,,,,CO,2021,February,barley
3666,0.76,,,,CO,2021,March,barley
3667,0.4,,,,CO,2021,April,barley
3668,1.72,,,,CO,2021,May,barley
3669,1.08,,,,CO,2021,June,barley
3670,1.08,,,,CO,2021,July,barley
3671,2.29,,,,CO,2021,August,barley
3672,0.34,,,,CO,2021,September,barley
3673,0.3,,,,CO,2021,October,barley
3674,0.0,,,,CO,2021,November,barley
3675,0.06,,,,CO,2021,December,barley
3676,0.45,,,,CO,2022,January,barley
3677,0.53,,,,CO,2022,February,barley
3678,0.35,,,,CO,2022,March,barley
3679,0.38,,,,CO,2022,April,barley
3680,0.47,,,,CO,2022,May,barley
3681,0.97,,,,CO,2022,June,barley
3682,3.7,,,,CO,2022,July,barley
3683,1.5,,,,CO,2022,August,barley
3684,1.04,,,,CO,2022,September,barley
3685,0.98,,,,CO,2022,October,barley
3686,0.41,,,,CO,2022,November,barley
3687,0.05,,,,CO,2022,December,barley
3688,0.5,,,,CO,2023,January,barley
3689,0.61,,,,CO,2023,February,barley
3690,0.43,,,,CO,2023,March,barley
3691,0.33,,,,CO,2023,April,barley
3692,2.38,,,,CO,2023,May,barley
3693,0.74,,,,CO,2023,June,barley
3694,0.31,,,,CO,2023,July,barley
3695,2.01,,,,CO,2023,August,barley
3696,1.09,,,,CO,2023,September,barley
3697,0.44,,,,CO,2023,October,barley
3698,0.06,,,,CO,2023,November,barley
3699,0.53,,,,CO,2023,December,barley
3700,1.58,,,,CO,2020,July,barley
3701,0.72,,,,CO,2020,August,barley
3702,1.14,56.2,73.0,39.3,CO,2020,September,barley
3703,0.48,46.5,66.3,26.7,CO,2020,October,barley
3704,0.5,35.0,49.4,20.6,CO,2020,November,barley
3705,0.55,20.2,34.6,5.8,CO,2020,December,barley
3706,0.27,18.5,33.1,3.9,CO,2021,January,barley
3707,0.33,22.9,36.7,9.1,CO,2021,February,barley
3708,0.67,32.9,47.5,18.2,CO,2021,March,barley
3709,0.43,41.9,59.3,24.4,CO,2021,April,barley
3710,2.07,51.1,67.1,35.1,CO,2021,May,barley
3711,0.98,62.3,79.7,45.0,CO,2021,June,barley
3712,1.31,67.0,83.7,50.3,CO,2021,July,barley
3713,2.49,63.5,80.7,46.3,CO,2021,August,barley
3714,0.26,59.7,77.5,41.8,CO,2021,September,barley
3715,0.22,44.2,59.8,28.7,CO,2021,October,barley
3716,0.0,36.9,53.0,20.8,CO,2021,November,barley
3717,0.0,26.0,42.8,9.2,CO,2021,December,barley
3718,0.31,22.1,38.9,5.3,CO,2022,January,barley
3719,0.39,20.3,36.0,4.7,CO,2022,February,barley
3720,0.31,33.8,49.6,17.9,CO,2022,March,barley
3721,0.44,42.3,58.9,25.7,CO,2022,April,barley
3722,0.41,52.5,70.1,34.9,CO,2022,May,barley
3723,,62.1,78.3,46.0,CO,2022,June,barley
3724,3.53,66.7,81.8,51.6,CO,2022,July,barley
3725,0.81,62.9,78.3,47.4,CO,2022,August,barley
3726,0.81,59.6,77.2,42.0,CO,2022,September,barley
3727,0.69,45.1,60.6,29.6,CO,2022,October,barley
3728,0.42,26.8,43.0,10.6,CO,2022,November,barley
3729,0.03,23.7,37.8,9.5,CO,2022,December,barley
3730,0.43,20.0,33.9,6.1,CO,2023,January,barley
3731,0.66,21.3,37.5,5.1,CO,2023,February,barley
3732,0.38,29.8,44.3,15.4,CO,2023,March,barley
3733,0.27,39.6,55.8,23.3,CO,2023,April,barley
3734,1.65,52.2,67.1,37.3,CO,2023,May,barley
3735,0.57,57.7,74.5,40.9,CO,2023,June,barley
3736,0.14,68.1,86.7,49.5,CO,2023,July,barley
3737,1.02,65.3,82.1,48.6,CO,2023,August,barley
3738,0.2,57.3,74.6,40.0,CO,2023,September,barley
3739,0.27,48.0,64.9,31.1,CO,2023,October,barley
3740,0.05,33.9,50.1,17.7,CO,2023,November,barley
3741,0.45,24.2,37.9,10.4,CO,2023,December,barley
3742,0.22,,,,CO,2013,January,barley
3743,0.24,,,,CO,2013,February,barley
3744,0.41,,,,CO,2013,March,barley
3745,0.4,,,,CO,2013,April,barley
3746,0.67,,,,CO,2013,May,barley
3747,0.06,,,,CO,2013,June,barley
3748,3.19,,,,CO,2013,July,barley
3749,0.98,,,,CO,2013,August,barley
3750,1.98,,,,CO,2013,September,barley
3751,0.41,,,,CO,2013,October,barley
3752,1.39,,,,CO,2013,November,barley
3753,0.19,,,,CO,2013,December,barley
3754,0.07,,,,CO,2014,January,barley
3755,0.22,,,,CO,2014,February,barley
3756,0.2,,,,CO,2014,March,barley
3757,0.73,,,,CO,2014,April,barley
3758,0.52,,,,CO,2014,May,barley
3759,0.18,,,,CO,2014,June,barley
3760,1.84,,,,CO,2014,July,barley
3761,0.61,,,,CO,2014,August,barley
3762,0.81,,,,CO,2014,September,barley
3763,0.58,,,,CO,2014,October,barley
3764,0.33,,,,CO,2014,November,barley
3765,0.23,,,,CO,2014,December,barley
3766,0.34,,,,CO,2015,January,barley
3767,0.81,,,,CO,2015,February,barley
3768,0.14,,,,CO,2015,March,barley
3769,0.72,,,,CO,2015,April,barley
3770,2.16,,,,CO,2015,May,barley
3771,0.33,,,,CO,2015,June,barley
3772,2.11,,,,CO,2015,July,barley
3773,0.96,,,,CO,2015,August,barley
3774,0.74,,,,CO,2015,September,barley
3775,1.07,,,,CO,2015,October,barley
3776,0.17,,,,CO,2015,November,barley
3777,0.34,,,,CO,2015,December,barley
3778,0.45,,,,CO,2016,January,barley
3779,0.19,,,,CO,2016,February,barley
3780,0.39,,,,CO,2016,March,barley
3781,2.0,,,,CO,2016,April,barley
3782,0.88,,,,CO,2016,May,barley
3783,0.21,,,,CO,2016,June,barley
3784,0.61,,,,CO,2016,July,barley
3785,1.61,,,,CO,2016,August,barley
3786,0.39,,,,CO,2016,September,barley
3787,0.1,,,,CO,2016,October,barley
3788,0.66,,,,CO,2016,November,barley
3789,0.52,,,,CO,2016,December,barley
3790,0.93,,,,CO,2017,January,barley
3791,0.26,,,,CO,2017,February,barley
3792,0.25,,,,CO,2017,March,barley
3793,1.07,,,,CO,2017,April,barley
3794,1.05,,,,CO,2017,May,barley
3795,0.63,,,,CO,2017,June,barley
3796,1.37,,,,CO,2017,July,barley
3797,1.98,,,,CO,2017,August,barley
3798,1.69,,,,CO,2017,September,barley
3799,0.47,,,,CO,2017,October,barley
3800,0.06,,,,CO,2017,November,barley
3801,0.09,,,,CO,2017,December,barley
3802,0.0,,,,CO,2018,January,barley
3803,0.22,,,,CO,2018,February,barley
3804,0.42,,,,CO,2018,March,barley
3805,1.09,19.6,33.5,5.7,CO,2013,January,barley
3806,2.19,20.7,32.8,8.6,CO,2013,February,barley
3807,1.89,30.2,42.8,17.6,CO,2013,March,barley
3808,2.59,33.2,46.7,19.8,CO,2013,April,barley
3809,1.49,42.5,55.5,29.4,CO,2013,May,barley
3810,1.09,56.4,72.2,40.7,CO,2013,June,barley
3811,2.39,58.4,71.7,45.1,CO,2013,July,barley
3812,0.99,58.1,71.4,44.8,CO,2013,August,barley
3813,3.4,52.8,64.1,41.4,CO,2013,September,barley
3814,1.49,37.8,49.2,26.4,CO,2013,October,barley
3815,2.39,30.8,41.6,20.0,CO,2013,November,barley
3816,0.59,22.7,33.5,11.9,CO,2013,December,barley
3817,0.7,22.4,35.0,9.9,CO,2014,January,barley
3818,1.29,26.8,36.8,16.8,CO,2014,February,barley
3819,2.89,30.9,43.1,18.8,CO,2014,March,barley
3820,3.89,34.4,46.9,22.0,CO,2014,April,barley
3821,2.88,43.9,56.8,30.9,CO,2014,May,barley
3822,0.79,54.2,69.0,39.3,CO,2014,June,barley
3823,5.49,57.8,70.5,45.1,CO,2014,July,barley
3824,1.49,54.9,67.7,42.1,CO,2014,August,barley
3825,0.2,52.6,66.1,39.2,CO,2014,September,barley
3826,1.19,43.1,56.1,30.1,CO,2014,October,barley
3827,0.99,29.6,42.4,16.9,CO,2014,November,barley
3828,1.09,22.9,34.1,11.8,CO,2014,December,barley
3829,0.79,26.9,38.4,15.3,CO,2015,January,barley
3830,3.39,27.5,39.8,15.2,CO,2015,February,barley
3831,2.59,33.6,46.9,20.4,CO,2015,March,barley
3832,2.0,37.4,48.6,26.2,CO,2015,April,barley
3833,7.88,42.3,52.9,31.6,CO,2015,May,barley
3834,1.18,56.6,70.8,42.4,CO,2015,June,barley
3835,4.6,57.0,69.3,44.7,CO,2015,July,barley
3836,1.4,57.8,71.1,44.5,CO,2015,August,barley
3837,0.2,54.5,68.7,40.4,CO,2015,September,barley
3838,2.39,44.3,56.3,32.3,CO,2015,October,barley
3839,2.19,29.7,40.4,18.9,CO,2015,November,barley
3840,2.49,22.9,33.6,12.3,CO,2015,December,barley
3841,0.99,20.9,33.4,8.3,CO,2016,January,barley
3842,0.8,28.0,40.6,15.5,CO,2016,February,barley
3843,0.8,31.1,42.8,19.3,CO,2016,March,barley
3844,4.49,36.0,47.7,24.4,CO,2016,April,barley
3845,2.49,43.2,55.3,31.0,CO,2016,May,barley
3846,1.09,57.4,72.9,42.0,CO,2016,June,barley
3847,0.4,60.4,75.5,45.4,CO,2016,July,barley
3848,0.49,54.5,67.3,41.8,CO,2016,August,barley
3849,0.69,52.0,64.9,39.0,CO,2016,September,barley
3850,0.1,46.1,59.0,33.3,CO,2016,October,barley
3851,0.99,33.4,45.6,21.1,CO,2016,November,barley
3852,2.3,25.1,35.8,14.3,CO,2016,December,barley
3853,3.2,21.7,31.3,12.1,CO,2017,January,barley
3854,1.19,30.6,39.8,21.3,CO,2017,February,barley
3855,2.7,36.9,49.2,24.6,CO,2017,March,barley
3856,4.39,37.1,48.7,25.4,CO,2017,April,barley
3857,3.69,43.7,56.7,30.6,CO,2017,May,barley
3858,0.8,56.0,70.7,41.3,CO,2017,June,barley
3859,2.39,59.4,73.3,45.4,CO,2017,July,barley
3860,2.0,54.5,68.2,40.7,CO,2017,August,barley
3861,1.1,51.1,62.8,39.4,CO,2017,September,barley
3862,1.19,41.4,54.1,28.7,CO,2017,October,barley
3863,0.3,38.4,48.6,28.2,CO,2017,November,barley
3864,0.4,28.4,39.8,17.0,CO,2017,December,barley
3865,0.6,28.0,39.8,16.1,CO,2018,January,barley
3866,0.89,27.3,37.1,17.5,CO,2018,February,barley
3867,1.09,32.3,43.9,20.7,CO,2018,March,barley
3868,1.19,39.8,51.7,27.8,CO,2018,April,barley
3869,0.5,48.8,63.4,34.2,CO,2018,May,barley
3870,1.09,57.8,73.4,42.2,CO,2018,June,barley
3871,2.89,60.0,74.5,45.4,CO,2018,July,barley
3872,0.5,56.9,71.2,42.5,CO,2018,August,barley
3873,0.99,53.9,67.5,40.2,CO,2018,September,barley
3874,3.0,39.2,49.4,29.0,CO,2018,October,barley
3875,1.49,26.5,39.2,13.8,CO,2018,November,barley
3876,1.0,21.5,32.9,10.1,CO,2018,December,barley
3877,1.69,20.8,33.9,7.7,CO,2019,January,barley
3878,2.59,22.7,32.3,13.2,CO,2019,February,barley
3879,3.49,30.1,41.4,18.8,CO,2019,March,barley
3880,2.29,37.6,49.4,25.8,CO,2019,April,barley
3881,4.99,40.0,51.8,28.3,CO,2019,May,barley
3882,1.19,51.7,66.2,37.2,CO,2019,June,barley
3883,1.49,59.6,74.4,44.8,CO,2019,July,barley
3884,0.79,59.1,74.0,44.1,CO,2019,August,barley
3885,0.39,54.8,68.8,40.8,CO,2019,September,barley
3886,2.0,35.6,49.5,21.7,CO,2019,October,barley
3887,1.7,31.2,43.4,19.1,CO,2019,November,barley
3888,3.3,22.9,35.0,10.8,CO,2019,December,barley
3889,0.4,23.1,34.4,11.8,CO,2020,January,barley
3890,1.4,22.2,34.9,9.5,CO,2020,February,barley
3891,1.4,33.5,43.9,23.0,CO,2020,March,barley
3892,1.09,37.2,50.5,23.9,CO,2020,April,barley
3893,0.89,47.9,63.3,32.5,CO,2020,May,barley
3894,0.69,55.8,69.8,41.7,CO,2020,June,barley
3895,0.6,59.9,75.0,44.8,CO,2020,July,barley
3896,0.3,60.6,76.6,44.6,CO,2020,August,barley
3897,2.09,50.2,65.4,35.0,CO,2020,September,barley
3898,2.1,43.1,58.5,27.6,CO,2020,October,barley
3899,0.9,33.1,44.1,22.1,CO,2020,November,barley
3900,2.2,22.3,35.3,9.3,CO,2020,December,barley
3901,1.5,22.7,34.7,10.8,CO,2021,January,barley
3902,1.49,23.3,35.0,11.6,CO,2021,February,barley
3903,4.19,27.7,40.2,15.2,CO,2021,March,barley
3904,3.1,34.8,48.1,21.5,CO,2021,April,barley
3905,3.59,44.1,56.8,31.3,CO,2021,May,barley
3906,1.29,55.1,70.2,40.0,CO,2021,June,barley
3907,2.9,59.1,73.0,45.2,CO,2021,July,barley
3908,1.0,58.2,72.2,44.2,CO,2021,August,barley
3909,0.9,54.2,69.5,38.8,CO,2021,September,barley
3910,1.0,40.5,53.1,27.9,CO,2021,October,barley
3911,0.7,36.5,48.2,24.8,CO,2021,November,barley
3912,1.3,28.4,38.0,18.9,CO,2021,December,barley
3913,2.29,23.0,36.3,9.6,CO,2022,January,barley
3914,2.79,19.3,34.2,4.3,CO,2022,February,barley
3915,4.39,28.5,42.0,14.9,CO,2022,March,barley
3916,1.59,36.9,49.7,24.0,CO,2022,April,barley
3917,3.4,45.9,59.3,32.4,CO,2022,May,barley
3918,2.8,55.1,68.0,42.2,CO,2022,June,barley
3919,5.69,59.9,73.5,46.3,CO,2022,July,barley
3920,5.3,55.7,68.8,42.5,CO,2022,August,barley
3921,2.0,53.0,67.1,38.8,CO,2022,September,barley
3922,1.0,38.7,51.4,25.9,CO,2022,October,barley
3923,1.69,25.8,36.9,14.7,CO,2022,November,barley
3924,0.7,24.5,33.0,16.0,CO,2022,December,barley
3925,1.99,20.1,29.9,10.3,CO,2023,January,barley
3926,1.69,21.6,33.7,9.6,CO,2023,February,barley
3927,4.1,24.9,36.0,13.8,CO,2023,March,barley
3928,2.09,34.2,46.8,21.5,CO,2023,April,barley
3929,3.0,44.7,57.1,32.3,CO,2023,May,barley
3930,1.9,50.3,64.1,36.6,CO,2023,June,barley
3931,1.0,61.1,77.5,44.7,CO,2023,July,barley
3932,2.2,58.9,72.4,45.5,CO,2023,August,barley
3933,2.49,51.1,65.0,37.3,CO,2023,September,barley
3934,1.6,40.9,54.2,27.6,CO,2023,October,barley
3935,0.79,31.3,43.6,19.0,CO,2023,November,barley
3936,1.2,24.7,36.6,12.9,CO,2023,December,barley
3937,1.61,27.2,33.5,20.9,WA,2013,January,barley
3938,1.2,36.5,43.3,29.6,WA,2013,February,barley
3939,1.0,41.4,50.9,32.0,WA,2013,March,barley
3940,2.46,45.5,56.3,34.7,WA,2013,April,barley
