,PRCP,TAVG,TMAX,TMIN,STATE,YEAR,MONTH,CROP
1094,0.32,18.0,26.9,9.2,SD,2019,December,oats
1095,0.36,14.2,23.1,5.3,SD,2020,January,oats
1096,0.03,19.9,30.4,9.3,SD,2020,February,oats
1097,0.03,33.4,44.3,22.5,SD,2020,March,oats
1098,0.48,39.5,54.0,25.1,SD,2020,April,oats
1099,2.89,53.3,66.9,39.7,SD,2020,May,oats
1100,1.18,69.3,83.8,54.7,SD,2020,June,oats
1101,5.3,73.0,87.7,58.3,SD,2020,July,oats
1102,4.85,71.0,85.7,56.4,SD,2020,August,oats
1103,0.52,38.6,51.5,25.6,SD,2020,October,oats
1104,0.05,37.0,52.1,21.9,SD,2020,November,oats
1105,0.2,35.4,47.8,23.0,SD,2021,November,oats
1106,0.41,19.9,29.9,9.9,SD,2021,December,oats
1107,0.07,14.9,26.4,3.4,SD,2022,January,oats
1108,0.26,14.7,27.9,1.6,SD,2022,February,oats
1109,0.15,29.2,41.8,16.7,SD,2022,March,oats
1110,3.8,33.9,44.7,23.1,SD,2022,April,oats
1111,3.57,52.4,64.8,40.1,SD,2022,May,oats
1112,1.83,64.3,77.3,51.3,SD,2022,June,oats
1113,3.67,71.5,85.0,58.0,SD,2022,July,oats
1114,1.28,71.3,85.9,56.6,SD,2022,August,oats
1115,0.92,63.2,79.0,47.5,SD,2022,September,oats
1116,0.29,47.1,61.2,32.9,SD,2022,October,oats
1117,0.63,22.6,33.3,11.9,SD,2022,November,oats
1118,1.34,8.1,16.4,-0.2,SD,2022,December,oats
1119,0.22,14.1,22.1,6.0,SD,2023,January,oats
1120,0.2,18.0,28.5,7.5,SD,2023,February,oats
1121,1.19,14.9,24.1,5.7,SD,2023,March,oats
1122,0.4,36.0,47.7,24.4,SD,2023,April,oats
1123,3.48,59.7,73.1,46.2,SD,2023,May,oats
1124,7.04,68.4,81.0,55.8,SD,2023,June,oats
1125,1.31,67.8,81.2,54.4,SD,2023,July,oats
1126,4.84,68.7,80.9,56.6,SD,2023,August,oats
1127,2.98,62.4,75.2,49.6,SD,2023,September,oats
1128,0.57,44.7,56.7,32.7,SD,2023,October,oats
1129,0.12,32.7,44.6,20.9,SD,2023,November,oats
1130,0.94,28.4,37.9,18.8,SD,2023,December,oats
1131,0.62,,,,MN,2013,November,oats
1132,1.35,,,,MN,2013,December,oats
1133,0.36,,,,MN,2014,March,oats
1134,4.76,,,,MN,2014,April,oats
1135,3.79,,,,MN,2014,September,oats
1136,0.46,,,,MN,2014,October,oats
1137,1.4,,,,MN,2014,November,oats
1138,0.81,,,,MN,2015,February,oats
1139,1.46,,,,MN,2015,April,oats
1140,0.19,,,,MN,2016,January,oats
1141,2.34,,,,MN,2016,February,oats
1142,0.94,,,,MN,2017,February,oats
1143,0.22,,,,MN,2017,March,oats
1144,1.5,,,,MN,2017,October,oats
1145,0.29,,,,MN,2018,April,oats
1146,2.9,,,,MN,2018,October,oats
1147,0.83,,,,MN,2018,November,oats
1148,0.54,,,,MN,2019,January,oats
1149,1.09,,,,MN,2019,February,oats
1150,3.85,,,,MN,2019,October,oats
1151,2.17,,,,MN,2023,December,oats
1152,7.1,,,,MN,2014,June,oats
1153,3.13,,,,MN,2014,July,oats
1154,7.38,,,,MN,2015,May,oats
1155,3.52,,,,MN,2015,June,oats
1156,2.66,,,,MN,2015,July,oats
1157,2.58,,,,MN,2016,June,oats
1158,7.81,,,,MN,2016,July,oats
1159,6.45,,,,MN,2017,June,oats
1160,4.76,,,,MN,2017,July,oats
1161,3.76,,,,MN,2019,June,oats
1162,4.48,,,,MN,2019,July,oats
1163,4.52,,,,MN,2019,August,oats
1164,0.97,,,,MN,2020,May,oats
1165,5.37,,,,MN,2020,June,oats
1166,6.65,,,,MN,2020,July,oats
1167,5.92,,,,MN,2020,August,oats
1168,0.66,,,,MN,2020,September,oats
1169,2.03,,,,MN,2020,October,oats
1170,1.42,,,,MN,2020,November,oats
1171,0.92,,,,MN,2020,December,oats
1172,0.43,,,,MN,2021,January,oats
1173,0.2,,,,MN,2021,February,oats
1174,1.32,,,,MN,2013,July,oats
1175,0.7,,,,MN,2013,August,oats
1176,7.9,,,,MN,2013,September,oats
1177,6.99,,,,MN,2015,May,oats
1178,3.53,,,,MN,2015,June,oats
1179,2.27,,,,MN,2015,July,oats
1180,0.22,,,,MN,2013,August,oats
1181,5.08,,,,MN,2013,September,oats
1182,4.92,,,,MN,2013,October,oats
1183,0.2,,,,MN,2013,November,oats
1184,1.47,,,,MN,2013,December,oats
1185,0.82,,,,MN,2014,January,oats
1186,0.24,,,,MN,2014,February,oats
1187,0.39,,,,MN,2014,March,oats
1188,4.44,,,,MN,2014,April,oats
1189,2.72,,,,MN,2014,May,oats
1190,12.22,,,,MN,2014,June,oats
1191,2.59,,,,MN,2014,July,oats
1192,4.25,,,,MN,2014,August,oats
1193,2.3,,,,MN,2014,September,oats
1194,0.38,,,,MN,2014,October,oats
1195,0.22,,,,MN,2014,December,oats
1196,0.23,,,,MN,2015,January,oats
1197,0.21,,,,MN,2015,February,oats
1198,0.53,,,,MN,2015,March,oats
1199,7.28,,,,MN,2015,May,oats
1200,3.44,,,,MN,2015,June,oats
1201,2.57,,,,MN,2015,December,oats
1202,0.3,,,,MN,2016,January,oats
1203,3.56,,,,MN,2016,April,oats
1204,2.52,,,,MN,2016,June,oats
1205,4.36,,,,MN,2016,August,oats
1206,3.11,,,,MN,2016,September,oats
1207,1.2,,,,MN,2016,December,oats
1208,0.85,,,,MN,2017,February,oats
1209,5.38,,,,MN,2017,June,oats
1210,4.99,,,,MN,2017,August,oats
1211,3.32,,,,MN,2017,September,oats
1212,0.14,,,,MN,2017,November,oats
1213,1.02,,,,MN,2018,February,oats
1214,4.52,,,,MN,2018,July,oats
1215,1.85,,,,MN,2018,September,oats
1216,2.52,,,,MN,2018,October,oats
1217,2.06,,,,MN,2019,April,oats
1218,3.22,,,,MN,2019,May,oats
1219,2.94,,,,MN,2019,June,oats
1220,6.4,,,,MN,2019,July,oats
1221,2.15,,,,MN,2023,October,oats
1222,3.09,,,,MN,2023,December,oats
1223,1.97,,,,MN,2023,May,oats
1224,3.29,,,,MN,2023,August,oats
1225,2.06,,,,MN,2023,December,oats
1226,0.75,,,,MN,2018,May,oats
1227,6.46,,,,MN,2018,June,oats
1228,2.24,,,,MN,2018,September,oats
1229,2.48,,,,MN,2018,October,oats
1230,0.45,,,,MN,2018,November,oats
1231,1.4,,,,MN,2018,December,oats
1232,0.28,,,,MN,2019,January,oats
1233,1.35,,,,MN,2019,February,oats
1234,1.13,,,,MN,2019,April,oats
1235,3.16,,,,MN,2019,May,oats
1236,2.56,,,,MN,2019,June,oats
1237,4.86,,,,MN,2019,July,oats
1238,3.64,,,,MN,2019,August,oats
1239,6.35,,,,MN,2019,September,oats
1240,2.27,,,,MN,2019,October,oats
1241,0.04,,,,MN,2019,November,oats
1242,1.73,,,,MN,2019,December,oats
1243,5.51,,,,MN,2015,September,oats
1244,2.26,,,,MN,2015,October,oats
1245,1.89,,,,MN,2015,November,oats
1246,0.95,,,,MN,2015,December,oats
1247,0.31,,,,MN,2016,January,oats
1248,2.96,19.6,28.4,10.7,WI,2013,January,oats
1249,1.48,19.7,27.7,11.7,WI,2013,February,oats
1250,2.0,26.3,33.9,18.8,WI,2013,March,oats
1251,6.06,42.1,50.8,33.3,WI,2013,April,oats
1252,5.67,59.3,69.2,49.3,WI,2013,May,oats
1253,7.91,67.2,75.8,58.7,WI,2013,June,oats
1254,1.91,71.2,80.8,61.6,WI,2013,July,oats
1255,1.6,70.4,80.5,60.3,WI,2013,August,oats
1256,3.15,64.7,75.8,53.5,WI,2013,September,oats
1257,1.12,49.6,58.7,40.4,WI,2013,October,oats
1258,2.62,32.5,40.8,24.3,WI,2013,November,oats
1259,0.91,15.0,23.3,6.6,WI,2013,December,oats
1260,0.93,9.2,19.8,-1.4,WI,2014,January,oats
1261,1.45,8.9,18.1,-0.2,WI,2014,February,oats
1262,1.35,25.4,34.2,16.7,WI,2014,March,oats
1263,5.21,44.9,55.0,34.8,WI,2014,April,oats
1264,1.46,58.1,67.8,48.5,WI,2014,May,oats
1265,6.43,69.4,78.6,60.3,WI,2014,June,oats
1266,1.8,67.0,76.6,57.5,WI,2014,July,oats
1267,3.9,70.1,79.5,60.7,WI,2014,August,oats
1268,2.2,60.3,71.2,49.5,WI,2014,September,oats
1269,2.81,48.0,57.3,38.6,WI,2014,October,oats
1270,1.02,27.8,35.8,19.8,WI,2014,November,oats
1271,1.04,27.0,32.2,21.9,WI,2014,December,oats
1272,0.35,17.4,24.8,10.0,WI,2015,January,oats
1273,0.76,9.4,19.0,-0.2,WI,2015,February,oats
1274,1.2,31.9,42.1,21.7,WI,2015,March,oats
1275,3.35,48.7,60.0,37.4,WI,2015,April,oats
1276,4.36,58.4,67.8,48.9,WI,2015,May,oats
1277,5.47,66.2,75.3,57.1,WI,2015,June,oats
1278,2.41,69.5,78.7,60.3,WI,2015,July,oats
1279,3.55,67.9,77.5,58.2,WI,2015,August,oats
1280,2.87,67.4,77.2,57.5,WI,2015,September,oats
1281,2.51,51.2,61.2,41.1,WI,2015,October,oats
1282,4.22,40.5,48.5,32.5,WI,2015,November,oats
1283,4.25,33.8,39.6,27.9,WI,2015,December,oats
1284,0.67,17.0,24.2,9.9,WI,2016,January,oats
1285,0.65,25.0,32.0,17.9,WI,2016,February,oats
1286,3.83,39.2,48.3,30.1,WI,2016,March,oats
1287,1.02,47.4,57.8,37.0,WI,2016,April,oats
1288,3.23,57.9,68.4,47.5,WI,2016,May,oats
1289,6.99,69.0,79.1,58.8,WI,2016,June,oats
1290,9.28,71.2,79.9,62.5,WI,2016,July,oats
1291,7.29,71.6,80.4,62.8,WI,2016,August,oats
1292,4.1,64.7,73.7,55.7,WI,2016,September,oats
1293,2.05,52.9,62.1,43.7,WI,2016,October,oats
1294,2.11,44.1,53.2,35.1,WI,2016,November,oats
1295,1.81,20.6,27.0,14.2,WI,2016,December,oats
1296,2.09,22.0,27.9,16.1,WI,2017,January,oats
1297,1.0,31.5,40.1,22.8,WI,2017,February,oats
1298,1.96,34.1,42.9,25.3,WI,2017,March,oats
1299,4.27,50.1,59.4,40.8,WI,2017,April,oats
1300,4.87,55.8,65.3,46.4,WI,2017,May,oats
1301,4.8,69.0,79.1,58.9,WI,2017,June,oats
1302,9.65,71.0,80.5,61.5,WI,2017,July,oats
1303,0.72,66.4,76.1,56.6,WI,2017,August,oats
1304,2.25,65.0,76.4,53.6,WI,2017,September,oats
1305,5.92,52.4,61.2,43.6,WI,2017,October,oats
1306,0.81,33.7,42.3,25.1,WI,2017,November,oats
1307,0.64,21.6,29.5,13.8,WI,2017,December,oats
1308,0.91,17.3,26.2,8.5,WI,2018,January,oats
1309,1.65,18.9,27.2,10.6,WI,2018,February,oats
1310,0.76,33.3,42.9,23.7,WI,2018,March,oats
1311,1.2,37.3,46.6,28.0,WI,2018,April,oats
1312,6.41,64.7,74.7,54.7,WI,2018,May,oats
1313,6.37,69.6,77.7,61.5,WI,2018,June,oats
1314,5.37,71.8,81.4,62.1,WI,2018,July,oats
1315,9.09,70.8,79.3,62.3,WI,2018,August,oats
1316,12.13,64.0,73.4,54.6,WI,2018,September,oats
1317,10.71,46.9,55.3,38.5,WI,2018,October,oats
1318,2.28,29.3,35.2,23.4,WI,2018,November,oats
1319,1.78,28.4,34.7,22.0,WI,2018,December,oats
1320,2.91,15.7,22.8,8.5,WI,2019,January,oats
1321,2.23,15.7,25.3,6.1,WI,2019,February,oats
1322,0.98,29.1,37.5,20.6,WI,2019,March,oats
1323,2.36,46.2,56.0,36.3,WI,2019,April,oats
1324,5.65,55.2,64.1,46.3,WI,2019,May,oats
1325,4.67,66.8,75.9,57.8,WI,2019,June,oats
1326,6.33,73.8,82.9,64.8,WI,2019,July,oats
1327,3.19,67.5,76.9,58.0,WI,2019,August,oats
1328,18.57,65.0,73.1,56.9,WI,2019,September,oats
1329,5.65,46.0,54.7,37.3,WI,2019,October,oats
1330,2.1,29.5,35.8,23.2,WI,2019,November,oats
1331,2.2,29.0,36.6,21.3,WI,2019,December,oats
1332,1.34,23.2,30.2,16.2,WI,2020,January,oats
1333,0.93,21.4,30.3,12.5,WI,2020,February,oats
1334,4.32,37.3,45.2,29.5,WI,2020,March,oats
1335,1.28,44.3,54.5,34.1,WI,2020,April,oats
1336,5.48,55.7,64.7,46.8,WI,2020,May,oats
1337,7.8,69.3,79.4,59.2,WI,2020,June,oats
1338,5.15,74.2,83.1,65.3,WI,2020,July,oats
1339,3.72,70.6,80.4,60.7,WI,2020,August,oats
1340,7.34,59.6,68.5,50.7,WI,2020,September,oats
1341,3.68,44.9,54.2,35.6,WI,2020,October,oats
1342,2.14,41.8,51.4,32.1,WI,2020,November,oats
1343,1.1,26.0,33.6,18.4,WI,2020,December,oats
1344,1.01,21.1,27.6,14.6,WI,2021,January,oats
1345,0.81,11.1,19.6,2.6,WI,2021,February,oats
1346,2.51,39.6,48.2,30.9,WI,2021,March,oats
1347,0.95,48.2,57.8,38.6,WI,2021,April,oats
1348,2.86,57.8,66.8,48.9,WI,2021,May,oats
1349,1.72,71.9,82.2,61.7,WI,2021,June,oats
1350,4.76,71.8,81.0,62.6,WI,2021,July,oats
1351,5.22,71.7,81.6,61.8,WI,2021,August,oats
1352,1.96,64.1,75.0,53.3,WI,2021,September,oats
1353,3.53,55.7,64.0,47.3,WI,2021,October,oats
1354,0.85,36.8,45.2,28.3,WI,2021,November,oats
1355,1.63,29.7,37.5,22.0,WI,2021,December,oats
1356,0.48,10.5,19.9,0.9,WI,2022,January,oats
1357,0.2,18.1,28.0,8.2,WI,2022,February,oats
1358,4.0,34.1,42.6,25.6,WI,2022,March,oats
1359,3.28,41.8,50.1,33.4,WI,2022,April,oats
1360,2.59,60.0,69.2,50.8,WI,2022,May,oats
1361,2.81,68.3,78.4,58.1,WI,2022,June,oats
1362,7.24,72.0,81.2,62.8,WI,2022,July,oats
1363,4.78,69.9,78.3,61.5,WI,2022,August,oats
1364,0.81,62.9,72.2,53.6,WI,2022,September,oats
1365,1.03,49.2,60.7,37.7,WI,2022,October,oats
1366,3.35,38.2,47.2,29.1,WI,2022,November,oats
1367,2.77,20.6,27.7,13.5,WI,2022,December,oats
1368,2.56,24.4,29.6,19.2,WI,2023,January,oats
1369,2.38,24.8,33.7,16.0,WI,2023,February,oats
1370,1.89,32.7,40.7,24.7,WI,2023,March,oats
1371,2.15,48.1,58.6,37.5,WI,2023,April,oats
1372,3.38,60.2,71.3,49.1,WI,2023,May,oats
1373,1.59,69.4,81.0,57.8,WI,2023,June,oats
1374,5.21,71.0,81.2,60.9,WI,2023,July,oats
1375,1.71,71.0,81.0,61.0,WI,2023,August,oats
1376,3.07,65.0,74.7,55.2,WI,2023,September,oats
1377,3.12,51.9,61.4,42.5,WI,2023,October,oats
1378,0.45,36.9,46.1,27.8,WI,2023,November,oats
1379,1.69,33.8,39.5,28.1,WI,2023,December,oats
1380,1.04,,,,MN,2013,January,oats
1381,2.09,,,,MN,2013,March,oats
1382,3.32,,,,MN,2022,April,oats
1383,3.52,,,,MN,2023,September,oats
1384,2.49,,,,MN,2023,October,oats
1385,0.32,,,,MN,2023,November,oats
1386,2.13,,,,MN,2023,December,oats
1387,1.72,,,,MN,2013,January,oats
1388,1.44,,,,MN,2013,February,oats
1389,2.05,,,,MN,2013,March,oats
1390,4.09,,,,MN,2013,June,oats
1391,2.12,,,,MN,2013,July,oats
1392,0.83,,,,MN,2013,August,oats
1393,0.25,,,,MN,2014,October,oats
1394,0.82,,,,MN,2015,April,oats
1395,1.52,,,,MN,2015,November,oats
1396,2.04,54.9,66.0,43.7,MN,2017,May,oats
1397,3.91,65.8,77.4,54.2,MN,2017,June,oats
1398,3.57,71.1,81.7,60.5,MN,2017,July,oats
1399,3.41,,,,MN,2017,September,oats
1400,6.91,69.9,80.5,59.2,MN,2018,June,oats
1401,4.46,70.0,79.4,60.5,MN,2018,July,oats
1402,1.65,66.7,76.8,56.7,MN,2018,August,oats
1403,2.42,58.7,69.2,48.2,MN,2018,September,oats
1404,2.47,38.8,48.6,29.0,MN,2018,October,oats
1405,1.09,22.2,29.6,14.8,MN,2018,November,oats
1406,1.13,19.0,29.1,9.0,MN,2018,December,oats
1407,0.87,1.6,12.2,-9.0,MN,2019,February,oats
1408,1.66,19.0,28.5,9.6,MN,2019,March,oats
1409,0.88,41.2,50.7,31.6,MN,2019,April,oats
1410,3.25,51.6,62.9,40.4,MN,2019,May,oats
1411,2.76,66.0,77.4,54.6,MN,2019,June,oats
1412,4.22,70.3,80.4,60.2,MN,2019,July,oats
1413,4.06,65.6,75.5,55.7,MN,2019,August,oats
1414,6.28,60.9,70.7,51.2,MN,2019,September,oats
1415,3.03,41.1,49.9,32.3,MN,2019,October,oats
1416,0.17,26.2,34.9,17.6,MN,2019,November,oats
1417,2.2,15.0,24.0,6.0,MN,2019,December,oats
1418,0.76,10.3,20.6,0.0,MN,2020,January,oats
1419,0.04,11.7,24.5,-1.1,MN,2020,February,oats
1420,0.15,28.7,39.0,18.5,MN,2020,March,oats
1421,2.3,39.6,51.2,27.9,MN,2020,April,oats
1422,1.19,53.2,64.3,42.1,MN,2020,May,oats
1423,4.49,69.6,80.8,58.4,MN,2020,June,oats
1424,6.96,72.3,82.0,62.5,MN,2020,July,oats
1425,4.06,69.3,80.3,58.3,MN,2020,August,oats
1426,0.63,57.4,68.8,46.1,MN,2020,September,oats
1427,1.56,37.2,47.1,27.3,MN,2020,October,oats
1428,0.76,33.1,44.8,21.3,MN,2020,November,oats
1429,0.68,21.1,30.4,11.9,MN,2020,December,oats
1430,0.56,17.6,26.1,9.2,MN,2021,January,oats
1431,0.15,4.9,13.6,-3.8,MN,2021,February,oats
1432,0.5,35.2,46.8,23.6,MN,2021,March,oats
1433,2.57,40.9,51.9,29.9,MN,2021,April,oats
1434,1.8,55.7,69.1,42.3,MN,2021,May,oats
1435,1.87,71.4,85.7,57.0,MN,2021,June,oats
1436,1.43,73.8,86.2,61.3,MN,2021,July,oats
1437,4.26,69.6,81.5,57.6,MN,2021,August,oats
1438,2.75,63.2,76.8,49.6,MN,2021,September,oats
1439,3.25,50.9,61.3,40.4,MN,2021,October,oats
1440,0.82,31.1,40.5,21.7,MN,2021,November,oats
1441,1.3,15.4,26.4,4.4,MN,2021,December,oats
1442,0.3,3.4,16.7,-10.0,MN,2022,January,oats
1443,0.76,3.1,16.0,-9.8,MN,2022,February,oats
1444,0.23,23.3,33.8,12.9,MN,2022,March,oats
1445,3.65,34.6,44.2,25.1,MN,2022,April,oats
1446,5.16,55.1,66.3,44.0,MN,2022,May,oats
1447,1.93,67.8,80.1,55.6,MN,2022,June,oats
1448,1.9,71.4,83.2,59.6,MN,2022,July,oats
1449,1.57,69.5,81.1,58.0,MN,2022,August,oats
1450,0.7,62.5,75.9,49.1,MN,2022,September,oats
1451,,46.6,58.7,34.4,MN,2022,October,oats
1452,0.25,,,,IA,2013,January,oats
1453,1.19,17.9,27.8,8.0,IA,2013,February,oats
1454,2.31,24.8,32.8,16.9,IA,2013,March,oats
1455,7.32,39.1,49.5,28.8,IA,2013,April,oats
1456,7.95,55.8,66.4,45.2,IA,2013,May,oats
1457,6.33,68.7,78.2,59.1,IA,2013,June,oats
1458,1.26,71.8,83.5,60.1,IA,2013,July,oats
1459,0.43,,,,IA,2013,September,oats
1460,2.6,48.1,60.3,35.9,IA,2013,October,oats
1461,0.77,30.4,41.7,19.1,IA,2013,November,oats
1462,0.54,12.8,23.4,2.2,IA,2013,December,oats
1463,0.45,,21.8,,IA,2014,January,oats
1464,1.15,,,,IA,2014,March,oats
1465,4.2,42.9,55.5,30.3,IA,2014,April,oats
1466,3.0,56.2,68.6,43.8,IA,2014,May,oats
1467,7.08,,,,IA,2014,June,oats
1468,2.57,59.7,71.9,47.6,IA,2014,September,oats
1469,2.38,49.1,61.6,36.5,IA,2014,October,oats
1470,0.82,25.0,36.1,13.9,IA,2014,November,oats
1471,1.06,22.6,29.3,15.9,IA,2014,December,oats
1472,0.44,,,,IA,2015,January,oats
1473,,,,,IA,2015,February,oats
1474,0.48,,,,IA,2015,March,oats
1475,3.0,,,,IA,2015,April,oats
1476,3.87,68.1,79.6,56.6,IA,2015,June,oats
1477,2.58,69.3,80.5,58.0,IA,2015,July,oats
1478,4.64,66.7,78.4,55.0,IA,2015,September,oats
1479,1.37,50.8,64.4,37.2,IA,2015,October,oats
1480,3.48,,,,IA,2015,December,oats
1481,0.54,,,5.6,IA,2016,January,oats
1482,3.26,37.8,48.0,27.6,IA,2016,March,oats
1483,4.11,57.7,69.4,45.9,IA,2016,May,oats
1484,2.64,71.3,83.6,59.0,IA,2016,June,oats
1485,7.21,,,,IA,2016,July,oats
1486,5.86,64.7,76.6,52.8,IA,2016,September,oats
1487,3.45,,,,IA,2016,October,oats
1488,0.93,42.7,53.6,31.9,IA,2016,November,oats
1489,2.19,,,,IA,2016,December,oats
1490,1.11,,,,IA,2017,January,oats
1491,1.19,,,,IA,2017,February,oats
1492,2.18,47.0,57.0,37.0,IA,2017,April,oats
1493,4.15,,,,IA,2017,May,oats
1494,3.43,69.0,81.4,56.5,IA,2017,June,oats
1495,1.99,,,,IA,2017,July,oats
1496,6.12,,,,IA,2017,August,oats
1497,1.94,,,,IA,2017,September,oats
1498,3.38,49.6,61.2,38.0,IA,2017,October,oats
1499,,,,,IA,2017,November,oats
1500,0.45,,,,IA,2017,December,oats
1501,1.28,,,,IA,2018,January,oats
1502,1.02,13.5,24.3,2.8,IA,2018,February,oats
1503,3.58,31.9,42.0,21.9,IA,2018,April,oats
1504,5.03,62.9,73.9,51.8,IA,2018,May,oats
1505,6.89,71.0,80.4,61.6,IA,2018,June,oats
1506,5.72,70.6,81.1,60.1,IA,2018,July,oats
1507,5.9,68.3,78.5,58.1,IA,2018,August,oats
1508,8.21,63.3,73.7,52.8,IA,2018,September,oats
1509,3.08,43.7,53.9,33.5,IA,2018,October,oats
1510,1.11,25.5,34.2,16.8,IA,2018,November,oats
1511,1.67,22.4,29.1,15.7,IA,2018,December,oats
1512,0.56,12.7,21.7,3.6,IA,2019,January,oats
1513,1.81,7.9,17.1,-1.3,IA,2019,February,oats
1514,2.43,25.2,33.9,16.6,IA,2019,March,oats
1515,4.1,44.1,55.1,33.1,IA,2019,April,oats
1516,8.54,52.2,62.7,41.7,IA,2019,May,oats
1517,4.91,67.3,77.7,56.9,IA,2019,June,oats
1518,3.85,71.7,81.3,62.1,IA,2019,July,oats
1519,3.36,65.9,75.9,55.8,IA,2019,August,oats
1520,6.59,64.3,74.2,54.4,IA,2019,September,oats
1521,3.8,43.2,53.7,32.8,IA,2019,October,oats
1522,2.62,28.5,37.1,19.8,IA,2019,November,oats
1523,2.37,21.5,29.1,13.9,IA,2019,December,oats
1524,0.89,17.5,25.5,9.5,IA,2020,January,oats
1525,0.63,18.0,27.2,8.7,IA,2020,February,oats
1526,2.57,34.9,43.3,26.5,IA,2020,March,oats
1527,1.46,42.0,55.2,28.8,IA,2020,April,oats
1528,6.57,56.0,66.6,45.4,IA,2020,May,oats
1529,3.39,71.2,82.8,59.6,IA,2020,June,oats
1530,2.91,71.4,82.3,60.5,IA,2020,July,oats
1531,1.59,,,,IA,2020,August,oats
1532,5.15,59.2,71.5,47.0,IA,2020,September,oats
1533,1.77,41.5,52.3,30.6,IA,2020,October,oats
1534,1.68,36.9,48.4,25.5,IA,2020,November,oats
1535,0.51,23.6,33.7,13.5,IA,2020,December,oats
1536,0.84,20.3,28.3,12.3,IA,2021,January,oats
1537,0.72,7.9,15.5,0.2,IA,2021,February,oats
1538,2.15,37.9,47.8,28.1,IA,2021,March,oats
1539,1.89,45.1,56.9,33.4,IA,2021,April,oats
1540,3.0,57.6,69.3,45.8,IA,2021,May,oats
1541,1.08,72.1,85.5,58.7,IA,2021,June,oats
1542,3.68,70.2,81.3,59.1,IA,2021,July,oats
1543,6.54,,,,IA,2021,August,oats
1544,3.77,51.7,62.5,40.8,IA,2021,October,oats
1545,0.49,34.0,44.2,23.9,IA,2021,November,oats
1546,0.84,24.5,34.8,14.1,IA,2021,December,oats
1547,1.03,9.1,22.1,-3.9,IA,2022,January,oats
1548,0.31,13.0,24.5,1.5,IA,2022,February,oats
1549,1.3,31.8,41.2,22.4,IA,2022,March,oats
1550,2.07,38.6,49.1,28.0,IA,2022,April,oats
1551,2.04,57.9,70.1,45.7,IA,2022,May,oats
1552,2.49,68.9,80.7,57.2,IA,2022,June,oats
1553,3.83,71.4,82.4,60.5,IA,2022,July,oats
1554,5.46,68.3,78.7,57.8,IA,2022,August,oats
1555,1.67,61.0,73.8,48.2,IA,2022,September,oats
1556,0.27,47.6,61.5,33.8,IA,2022,October,oats
1557,1.07,33.2,43.7,22.7,IA,2022,November,oats
1558,1.48,14.8,22.0,7.6,IA,2022,December,oats
1559,1.97,,,,IA,2023,January,oats
1560,2.05,17.3,27.1,7.5,IA,2023,February,oats
1561,4.93,,,,IA,2023,May,oats
1562,,,,,IA,2023,June,oats
1563,,,,,IA,2023,July,oats
1564,,,,,IA,2023,August,oats
1565,3.75,,,,IA,2023,October,oats
1566,0.12,35.8,48.3,23.2,IA,2023,November,oats
1567,1.74,30.3,39.5,21.1,IA,2023,December,oats
1568,3.54,,,,WI,2022,April,oats
1569,3.16,,,,WI,2022,May,oats
1570,2.15,,,,WI,2022,June,oats
1571,6.71,,,,WI,2022,July,oats
1572,5.2,,,,WI,2022,August,oats
1573,1.47,,,,WI,2022,September,oats
1574,1.41,,,,WI,2022,October,oats
1575,2.63,,,,WI,2023,April,oats
1576,3.27,,,,WI,2023,May,oats
1577,2.0,,,,WI,2023,June,oats
1578,2.19,,,,WI,2023,August,oats
1579,5.37,,,,WI,2023,September,oats
1580,2.94,,,,WI,2023,October,oats
1581,3.19,,,,WI,2022,April,oats
1582,2.39,,,,WI,2022,June,oats
1583,1.15,,,,WI,2022,September,oats
1584,1.15,,,,WI,2022,October,oats
1585,3.11,,,,WI,2023,May,oats
1586,2.8,,,,WI,2023,June,oats
1587,3.35,,,,WI,2023,July,oats
1588,2.59,,,,WI,2023,August,oats
1589,4.99,,,,WI,2023,September,oats
1590,3.91,,,,WI,2023,October,oats
1591,0.47,,,,WI,2023,November,oats
1592,1.39,,,,WI,2023,December,oats
1593,1.12,8.9,19.0,-1.2,MN,2013,January,oats
1594,1.48,10.4,20.1,0.7,MN,2013,February,oats
1595,2.05,17.2,29.0,5.5,MN,2013,March,oats
1596,2.15,31.0,40.5,21.5,MN,2013,April,oats
1597,4.19,52.5,63.8,41.2,MN,2013,May,oats
1598,5.42,62.8,72.2,53.5,MN,2013,June,oats
1599,3.29,70.5,80.1,60.9,MN,2013,July,oats
1600,,,,,MN,2013,August,oats
1601,5.6,61.8,72.3,51.2,MN,2013,September,oats
1602,5.68,44.5,51.8,37.3,MN,2013,October,oats
1603,0.27,26.5,34.9,18.1,MN,2013,November,oats
1604,0.74,1.6,12.9,-9.7,MN,2014,January,oats
1605,0.31,2.4,15.2,-10.3,MN,2014,February,oats
1606,0.37,19.2,29.0,9.3,MN,2014,March,oats
1607,5.01,36.4,46.6,26.3,MN,2014,April,oats
1608,3.03,52.4,61.8,43.0,MN,2014,May,oats
1609,8.02,64.9,73.5,56.3,MN,2014,June,oats
1610,3.42,66.7,75.8,57.6,MN,2014,July,oats
1611,6.07,67.7,76.7,58.7,MN,2014,August,oats
1612,3.39,58.2,67.5,48.8,MN,2014,September,oats
1613,0.52,47.1,56.3,37.9,MN,2014,October,oats
1614,0.91,21.2,28.7,13.7,MN,2014,November,oats
1615,0.57,19.8,26.6,13.1,MN,2014,December,oats
1616,,,,,MN,2015,January,oats
